feedback_id,session_id,exercise_id,difficulty_1_10,mmc_1_10,discomfort_1_10
11041,2199,374,6.0,5.5,2.4
11042,2199,9,5.3,8.0,1.4
11043,2199,387,3.7,8.9,2.0
11044,2199,223,6.8,8.0,2.6
11045,2199,94,6.3,7.3,3.7
11046,2200,338,6.8,7.3,2.0
11047,2200,408,3.1,5.9,1.3
11048,2200,372,7.2,7.5,1.8
11049,2200,20,5.6,8.7,2.3
11050,2200,87,6.4,6.6,1.4
11051,2200,333,3.4,10.0,0.5
11052,2201,158,5.8,10.0,1.1
11053,2201,334,4.9,7.3,2.7
11054,2201,355,7.6,9.0,1.5
11055,2201,402,7.5,8.0,3.8
11056,2202,76,7.4,6.7,3.0
11057,2202,195,7.2,8.9,1.0
11058,2202,280,6.0,7.9,3.8
11059,2202,70,6.2,9.2,2.6
11060,2203,382,8.1,8.4,2.5
11061,2203,131,6.9,7.5,0.8
11062,2203,211,7.0,7.8,1.4
11063,2203,19,4.4,8.2,0.7
11064,2203,327,7.4,8.1,2.8
11065,2204,66,7.6,10.0,3.2
11066,2204,419,6.9,9.6,2.7
11067,2204,162,7.8,8.9,0.3
11068,2204,318,5.0,9.2,0.4
11069,2204,326,7.0,7.6,1.1
11070,2205,365,3.7,8.5,1.5
11071,2205,65,5.3,8.9,2.4
11072,2205,261,3.6,8.4,0.6
11073,2205,79,6.5,7.8,3.0
11074,2206,403,5.5,7.5,3.8
11075,2206,334,5.6,9.8,3.1
11076,2206,361,6.8,8.1,1.3
11077,2206,336,7.2,8.3,2.7
11078,2206,13,4.2,8.9,3.0
11079,2206,158,6.6,7.8,0.6
11080,2207,395,5.5,8.4,1.9
11081,2207,382,5.0,8.4,0.2
11082,2207,90,6.5,7.8,2.2
11083,2207,34,6.7,9.6,2.3
11084,2207,136,6.9,10.0,0.8
11085,2208,283,5.4,7.8,3.4
11086,2208,179,6.2,8.9,2.6
11087,2208,380,9.0,7.8,3.1
11088,2208,97,5.9,7.8,2.0
11089,2208,56,3.7,8.4,4.1
11090,2208,66,8.6,7.0,3.0
11091,2209,394,5.6,7.7,2.5
11092,2209,2,6.4,7.5,3.0
11093,2209,115,5.0,6.9,2.1
11094,2209,256,6.1,9.8,2.5
11095,2209,55,6.0,8.5,2.8
11096,2209,149,5.1,9.0,3.3
11097,2210,161,7.2,8.3,2.7
11098,2210,261,6.3,9.1,3.2
11099,2210,113,5.8,10.0,2.3
11100,2210,196,4.3,10.0,0.4
11101,2210,398,5.8,9.3,1.2
11102,2211,226,4.7,8.7,2.7
11103,2211,179,9.0,8.8,2.2
11104,2211,215,6.3,8.6,3.0
11105,2211,347,7.5,7.0,3.4
11106,2211,405,6.8,6.8,0.6
11107,2212,255,2.6,8.4,2.1
11108,2212,4,6.2,8.5,3.4
11109,2212,155,8.3,7.4,2.8
11110,2212,113,4.5,7.2,2.8
11111,2212,164,9.5,8.7,4.9
11112,2213,4,4.9,9.9,1.0
11113,2213,166,5.4,9.6,0.2
11114,2213,5,5.3,8.2,1.5
11115,2213,204,4.7,9.6,2.7
11116,2213,353,6.6,6.8,0.7
11117,2214,66,5.7,7.3,1.7
11118,2214,375,4.7,7.5,4.0
11119,2214,69,6.5,9.9,4.0
11120,2214,419,4.3,8.8,2.7
11121,2214,383,5.6,9.7,1.1
11122,2214,150,5.5,8.6,3.6
11123,2215,173,3.7,9.1,2.9
11124,2215,243,6.1,8.2,2.6
11125,2215,333,6.4,8.0,3.2
11126,2215,244,6.2,8.4,3.4
11127,2216,61,6.1,6.6,3.0
11128,2216,247,6.9,8.4,1.4
11129,2216,115,7.8,7.7,2.2
11130,2216,125,7.3,8.9,0.8
11131,2216,9,5.8,7.9,2.6
11132,2217,121,6.3,9.7,1.3
11133,2217,82,6.5,9.3,0.9
11134,2217,244,5.4,8.6,1.8
11135,2217,91,3.1,9.0,2.4
11136,2217,338,7.1,9.6,2.9
11137,2218,350,3.2,7.5,1.8
11138,2218,184,3.5,9.1,0.7
11139,2218,170,8.5,8.3,0.8
11140,2218,326,4.3,6.8,2.0
11141,2218,97,7.1,7.5,2.1
11142,2219,289,4.1,8.2,3.1
11143,2219,114,6.1,8.3,2.3
11144,2219,129,6.4,7.6,2.5
11145,2219,408,5.6,9.3,2.0
11146,2219,173,5.1,8.7,3.0
11147,2219,107,7.2,8.8,1.9
11148,2220,176,4.9,7.4,2.4
11149,2220,93,4.8,9.3,1.0
11150,2220,199,5.9,9.4,2.8
11151,2220,274,6.4,7.3,1.6
11152,2220,310,4.4,9.3,3.4
11153,2221,101,5.2,8.9,0.0
11154,2221,255,6.4,9.3,3.0
11155,2221,397,8.2,9.1,2.4
11156,2221,240,6.1,8.4,0.5
11157,2221,46,4.1,9.2,2.8
11158,2222,198,6.0,8.6,3.2
11159,2222,50,5.9,8.8,2.3
11160,2222,114,6.9,7.9,0.0
11161,2222,102,6.7,9.7,2.8
11162,2223,19,6.7,9.2,1.2
11163,2223,349,5.2,6.8,1.1
11164,2223,112,6.1,8.7,0.4
11165,2223,115,3.9,9.0,3.0
11166,2223,152,6.7,6.6,1.9
11167,2223,58,5.0,7.6,2.7
11168,2224,398,5.9,6.8,3.7
11169,2224,171,8.3,9.3,2.1
11170,2224,177,3.8,10.0,3.5
11171,2224,416,5.6,8.8,3.4
11172,2224,353,6.1,8.1,2.8
11173,2225,94,7.3,9.2,1.6
11174,2225,335,4.9,8.1,2.2
11175,2225,153,8.8,6.5,2.2
11176,2225,202,9.4,9.9,3.2
11177,2225,2,5.0,8.5,2.1
11178,2226,352,6.3,7.0,1.9
11179,2226,66,5.4,6.2,3.4
11180,2226,71,5.0,8.5,0.6
11181,2226,182,4.9,9.3,1.6
11182,2227,242,7.1,8.4,2.8
11183,2227,246,6.9,6.5,2.1
11184,2227,143,7.8,9.1,2.1
11185,2227,201,5.7,9.5,2.4
11186,2228,130,6.6,9.9,2.3
11187,2228,182,5.8,7.9,2.2
11188,2228,350,5.2,7.9,4.3
11189,2228,184,5.1,8.5,1.0
11190,2229,239,6.4,8.4,2.1
11191,2229,85,4.6,10.0,1.8
11192,2229,390,4.2,6.3,1.3
11193,2229,111,8.8,7.2,2.9
11194,2230,237,4.8,9.9,2.9
11195,2230,207,6.9,8.3,2.9
11196,2230,175,6.4,6.9,1.9
11197,2230,363,9.7,9.2,3.5
11198,2230,115,5.7,10.0,0.2
11199,2231,398,9.6,7.7,3.2
11200,2231,416,3.1,8.2,1.9
11201,2231,379,5.7,10.0,2.7
11202,2231,384,6.8,7.3,2.0
11203,2231,323,5.6,10.0,1.9
11204,2232,281,6.6,8.2,4.7
11205,2232,211,5.2,10.0,3.0
11206,2232,272,8.3,10.0,2.8
11207,2232,12,5.7,8.4,1.6
11208,2232,94,6.5,8.1,2.4
11209,2232,9,5.4,9.3,0.5
11210,2233,353,6.0,7.2,2.7
11211,2233,340,6.2,8.7,2.6
11212,2233,229,5.9,9.0,1.9
11213,2233,166,5.6,8.1,2.8
11214,2234,159,7.1,8.3,1.8
11215,2234,103,7.4,8.7,1.1
11216,2234,186,5.0,7.0,1.2
11217,2234,163,3.2,8.2,1.4
11218,2235,413,7.3,9.0,0.9
11219,2235,94,5.3,8.4,3.0
11220,2235,387,5.4,7.5,3.7
11221,2235,197,6.7,7.2,2.6
11222,2235,395,8.3,8.9,1.9
11223,2235,417,6.3,8.7,1.8
11224,2236,170,5.6,6.8,2.5
11225,2236,405,5.9,7.6,1.4
11226,2236,96,7.3,8.1,3.1
11227,2236,343,6.5,7.9,3.9
11228,2237,141,6.8,7.6,3.7
11229,2237,75,5.3,9.6,2.6
11230,2237,305,4.8,9.4,1.4
11231,2237,314,6.4,9.0,4.9
11232,2238,190,7.8,8.0,1.1
11233,2238,153,8.3,10.0,2.8
11234,2238,300,4.7,10.0,2.3
11235,2238,339,7.4,9.5,1.5
11236,2239,316,7.4,10.0,2.8
11237,2239,179,6.9,10.0,2.3
11238,2239,48,5.9,7.1,2.2
11239,2239,56,5.4,6.5,1.5
11240,2239,162,6.0,7.0,3.7
11241,2239,258,8.2,8.2,0.3
11242,2240,173,8.5,9.2,1.4
11243,2240,289,4.6,8.3,2.8
11244,2240,378,6.7,9.4,2.2
11245,2240,37,8.3,10.0,1.9
11246,2240,388,6.0,7.8,1.7
11247,2241,102,7.1,8.9,1.0
11248,2241,378,7.3,9.4,0.2
11249,2241,98,6.4,8.4,1.6
11250,2241,333,8.0,7.8,2.2
11251,2242,322,5.1,9.5,1.7
11252,2242,223,4.9,8.3,2.2
11253,2242,22,7.7,9.7,2.3
11254,2242,53,6.6,6.1,2.0
11255,2242,304,7.4,8.7,3.1
11256,2243,229,7.2,9.5,1.4
11257,2243,113,4.3,7.1,3.1
11258,2243,155,6.4,10.0,1.3
11259,2243,18,6.2,7.9,1.1
11260,2244,82,5.9,10.0,3.2
11261,2244,28,7.1,7.6,1.0
11262,2244,37,5.4,8.6,4.3
11263,2244,141,6.9,9.3,2.9
11264,2244,121,6.9,9.3,4.3
11265,2245,195,9.6,7.2,2.4
11266,2245,51,5.8,9.7,1.8
11267,2245,212,4.7,9.0,3.0
11268,2245,201,7.2,9.6,3.4
11269,2245,44,4.5,9.3,2.9
11270,2246,247,7.3,8.4,1.7
11271,2246,172,6.2,8.8,1.7
11272,2246,206,6.5,8.6,1.2
11273,2246,157,5.1,8.8,3.4
11274,2247,378,7.3,7.6,1.6
11275,2247,107,8.8,8.2,2.7
11276,2247,8,7.5,8.0,2.6
11277,2247,221,7.8,7.1,2.0
11278,2248,315,6.5,8.3,1.8
11279,2248,181,4.0,9.0,1.7
11280,2248,394,4.3,7.5,3.0
11281,2248,19,5.1,10.0,1.8
11282,2249,20,5.1,9.1,3.4
11283,2249,173,5.7,8.8,1.0
11284,2249,107,5.5,9.3,2.3
11285,2249,158,7.4,7.4,1.1
11286,2249,75,7.0,9.5,2.2
11287,2249,372,4.6,7.4,1.6
11288,2250,310,5.7,7.2,0.2
11289,2250,231,6.6,10.0,1.6
11290,2250,286,5.3,8.8,2.6
11291,2250,51,7.0,7.2,1.5
11292,2251,411,5.6,8.1,2.9
11293,2251,227,4.4,6.8,1.6
11294,2251,172,6.7,7.1,2.8
11295,2251,152,5.4,8.8,2.3
11296,2251,211,5.7,8.1,0.7
11297,2251,206,8.3,8.6,2.1
11298,2252,105,7.0,6.3,3.4
11299,2252,124,4.9,8.8,2.4
11300,2252,170,6.1,7.8,2.6
11301,2252,130,6.5,7.3,2.4
11302,2252,309,6.3,9.1,1.5
11303,2253,237,6.5,9.9,2.1
11304,2253,410,3.9,10.0,1.6
11305,2253,331,5.9,6.8,2.1
11306,2253,315,4.7,10.0,2.5
11307,2253,2,4.0,8.9,2.1
11308,2253,205,5.3,8.7,1.8
11309,2254,258,7.2,7.5,1.4
11310,2254,150,6.9,8.1,1.1
11311,2254,254,8.2,8.1,3.6
11312,2254,326,4.1,7.4,2.7
11313,2255,289,6.5,6.2,1.7
11314,2255,245,4.9,7.7,2.5
11315,2255,355,5.7,7.8,0.1
11316,2255,356,7.5,8.1,1.4
11317,2256,174,4.4,9.1,0.8
11318,2256,168,7.4,7.7,2.5
11319,2256,371,6.4,6.8,3.1
11320,2256,222,7.6,8.1,2.5
11321,2257,203,6.4,7.1,2.2
11322,2257,49,6.6,10.0,0.9
11323,2257,21,5.7,7.8,3.7
11324,2257,134,6.3,8.5,2.3
11325,2257,94,6.1,9.3,2.5
11326,2258,48,2.8,9.2,3.1
11327,2258,69,6.1,7.5,1.0
11328,2258,319,8.2,6.5,4.0
11329,2258,56,5.2,6.2,2.2
11330,2258,263,7.9,8.0,1.9
11331,2258,373,5.1,6.1,1.2
11332,2259,46,8.5,9.3,4.2
11333,2259,216,6.7,8.5,0.7
11334,2259,397,6.0,7.5,0.0
11335,2259,265,9.0,6.7,2.1
11336,2260,420,7.5,9.2,2.7
11337,2260,168,8.5,8.5,3.8
11338,2260,176,5.8,9.2,1.1
11339,2260,151,8.6,6.2,2.5
11340,2260,51,7.6,7.6,0.0
11341,2261,113,5.3,6.9,1.7
11342,2261,127,8.2,8.0,2.3
11343,2261,291,8.5,6.8,2.9
11344,2261,365,6.6,9.5,1.8
11345,2262,107,7.1,7.6,4.0
11346,2262,378,8.6,9.3,3.3
11347,2262,98,8.0,7.6,2.7
11348,2262,372,4.6,8.4,0.0
11349,2262,356,7.1,7.7,1.0
11350,2263,182,6.4,8.4,4.3
11351,2263,48,4.9,8.7,3.0
11352,2263,259,7.1,8.6,3.5
11353,2263,263,6.8,8.7,1.5
11354,2264,384,7.7,7.2,3.2
11355,2264,278,6.3,7.1,0.8
11356,2264,65,6.8,7.4,2.3
11357,2264,63,9.1,8.6,3.3
11358,2264,171,8.5,9.0,4.5
11359,2265,143,6.3,10.0,2.4
11360,2265,103,5.4,8.8,1.0
11361,2265,298,5.4,8.3,0.4
11362,2265,116,4.5,10.0,2.3
11363,2266,370,4.9,7.8,0.5
11364,2266,182,8.4,8.6,2.6
11365,2266,97,6.6,6.6,3.7
11366,2266,368,5.5,9.1,0.9
11367,2267,347,8.3,7.2,0.5
11368,2267,71,9.2,9.7,3.0
11369,2267,373,4.0,9.3,3.9
11370,2267,218,4.8,9.2,3.4
11371,2267,182,5.2,7.2,0.1
11372,2268,101,5.4,7.1,2.3
11373,2268,261,5.2,7.7,2.3
11374,2268,392,6.8,6.9,0.8
11375,2268,329,5.3,7.5,2.2
11376,2268,407,8.2,6.8,3.0
11377,2268,177,7.6,6.1,3.5
11378,2269,39,7.8,9.0,3.1
11379,2269,364,4.1,9.0,2.0
11380,2269,230,6.1,6.1,1.2
11381,2269,400,6.4,8.5,1.0
11382,2270,348,6.3,8.6,0.9
11383,2270,257,6.9,9.7,4.3
11384,2270,20,6.8,7.7,1.3
11385,2270,252,5.7,9.1,0.5
11386,2270,75,8.2,6.8,3.3
11387,2271,371,5.9,7.2,0.0
11388,2271,230,7.1,7.8,2.0
11389,2271,44,6.0,9.0,2.7
11390,2271,212,3.2,9.5,2.0
11391,2271,92,6.4,8.8,0.8
11392,2272,375,6.7,6.6,1.8
11393,2272,419,7.5,8.4,1.1
11394,2272,66,7.2,9.8,2.6
11395,2272,96,3.9,7.3,2.8
11396,2272,72,6.8,6.7,3.3
11397,2273,63,6.4,8.7,1.9
11398,2273,407,3.3,10.0,2.1
11399,2273,323,5.7,8.3,1.7
11400,2273,127,9.5,8.3,4.8
11401,2274,334,7.6,5.6,4.8
11402,2274,87,7.3,9.6,1.4
11403,2274,348,6.8,7.4,3.1
11404,2274,173,7.7,7.5,1.6
11405,2274,167,8.0,6.7,2.5
11406,2275,211,7.9,7.5,3.8
11407,2275,58,9.1,7.1,2.2
11408,2275,315,3.9,7.7,2.5
11409,2275,206,5.9,9.2,1.0
11410,2276,219,6.4,9.4,0.0
11411,2276,48,6.9,9.2,1.4
11412,2276,419,6.2,10.0,1.7
11413,2276,162,4.3,8.1,1.5
11414,2277,185,6.9,7.5,3.1
11415,2277,79,5.3,6.4,3.9
11416,2277,216,7.7,7.2,0.7
11417,2277,5,4.9,7.0,1.5
11418,2278,54,4.8,7.2,2.7
11419,2278,175,5.2,8.7,1.3
11420,2278,307,6.6,9.6,1.0
11421,2278,351,6.1,6.2,2.2
11422,2278,58,7.1,7.8,0.8
11423,2278,315,8.0,7.4,2.7
11424,2279,218,7.3,8.6,1.8
11425,2279,66,6.9,9.0,2.2
11426,2279,347,6.9,8.9,3.4
11427,2279,105,5.0,9.5,2.8
11428,2279,184,7.2,7.5,1.9
11429,2280,301,7.3,6.6,1.2
11430,2280,14,3.2,10.0,3.8
11431,2280,138,5.0,6.8,2.3
11432,2280,250,5.5,4.3,0.0
11433,2280,286,5.7,9.2,2.4
11434,2280,111,7.1,6.6,2.6
11435,2281,283,7.0,8.6,2.7
11436,2281,380,6.3,8.4,1.3
11437,2281,370,5.4,6.7,3.1
11438,2281,69,6.2,7.4,4.3
11439,2282,351,6.0,9.2,3.2
11440,2282,297,7.3,8.2,3.8
11441,2282,153,5.8,7.3,0.6
11442,2282,19,5.7,7.4,1.6
11443,2282,95,7.2,8.0,3.5
11444,2283,325,9.1,8.0,1.5
11445,2283,46,2.9,8.4,2.3
11446,2283,291,4.3,5.4,1.2
11447,2283,113,7.6,7.5,1.9
11448,2283,323,6.4,7.1,2.8
11449,2283,185,6.1,10.0,1.4
11450,2284,71,7.4,10.0,3.0
11451,2284,69,5.3,8.4,0.9
11452,2284,130,5.1,7.2,0.8
11453,2284,258,5.4,7.4,2.3
11454,2285,185,5.0,7.3,1.3
11455,2285,171,7.3,10.0,2.9
11456,2285,416,8.4,7.8,2.4
11457,2285,164,5.7,9.5,2.4
11458,2286,127,7.8,7.1,3.8
11459,2286,240,7.0,6.3,2.1
11460,2286,323,5.5,7.8,1.8
11461,2286,261,7.2,7.8,3.4
11462,2286,398,7.3,8.4,3.6
11463,2286,165,5.1,8.5,3.0
11464,2287,37,6.0,8.4,3.7
11465,2287,312,8.1,9.5,4.3
11466,2287,305,5.2,9.8,3.6
11467,2287,244,5.2,10.0,2.0
11468,2288,203,5.1,9.6,3.0
11469,2288,304,7.9,8.6,2.1
11470,2288,386,6.4,9.0,1.1
11471,2288,157,5.6,7.4,1.8
11472,2288,12,7.1,7.4,2.1
11473,2289,76,6.6,7.2,1.3
11474,2289,51,5.4,8.4,2.4
11475,2289,285,4.5,8.4,1.6
11476,2289,168,6.3,6.9,1.9
11477,2289,186,7.5,8.5,3.9
11478,2289,100,6.2,7.4,1.5
11479,2290,365,6.5,8.5,3.6
11480,2290,398,7.4,8.0,1.8
11481,2290,392,9.7,7.8,3.9
11482,2290,46,10.0,8.8,3.5
11483,2291,321,4.1,6.7,0.4
11484,2291,221,3.8,8.7,1.3
11485,2291,107,7.3,8.5,3.9
11486,2291,28,3.8,9.5,1.4
11487,2292,420,4.7,7.1,2.7
11488,2292,298,4.6,8.4,2.1
11489,2292,111,7.8,8.0,4.0
11490,2292,174,5.8,8.6,2.8
11491,2293,54,8.0,10.0,2.4
11492,2293,197,6.4,8.7,1.9
11493,2293,125,8.0,7.7,1.8
11494,2293,297,6.0,8.1,3.2
11495,2293,190,5.5,9.7,1.4
11496,2294,283,7.4,7.5,2.1
11497,2294,130,6.2,7.8,2.8
11498,2294,368,4.8,6.8,1.6
11499,2294,370,9.0,8.5,4.1
11500,2294,419,7.4,8.3,2.1
11501,2294,258,5.2,8.6,2.5
11502,2295,169,5.1,8.8,0.7
11503,2295,329,5.9,6.3,2.4
11504,2295,161,5.4,9.8,3.5
11505,2295,365,5.6,6.6,3.0
11506,2295,240,5.9,9.4,4.6
11507,2296,220,7.4,7.6,1.4
11508,2296,229,7.5,6.2,1.8
11509,2296,177,4.8,8.5,1.6
11510,2296,398,4.1,6.1,3.1
11511,2296,165,7.0,8.0,2.9
11512,2297,333,4.7,6.3,2.1
11513,2297,408,6.1,5.8,3.5
11514,2297,378,7.3,7.2,4.0
11515,2297,299,4.6,7.1,3.5
11516,2298,131,5.6,8.5,1.5
11517,2298,33,6.4,5.6,2.1
11518,2298,272,4.8,6.6,3.0
11519,2298,90,6.0,8.2,4.1
11520,2299,340,4.6,7.3,1.4
11521,2299,166,7.3,8.1,2.5
11522,2299,329,5.3,10.0,0.2
11523,2299,185,5.8,9.1,2.1
11524,2299,171,8.1,8.5,1.3
11525,2300,403,7.2,7.1,1.7
11526,2300,361,5.7,8.8,3.9
11527,2300,245,4.5,8.0,2.0
11528,2300,167,6.6,10.0,2.2
11529,2301,276,7.7,8.5,2.3
11530,2301,195,3.6,9.7,2.7
11531,2301,230,5.7,8.4,1.2
11532,2301,70,3.9,7.1,2.8
11533,2302,297,7.4,7.3,3.2
11534,2302,88,4.6,6.2,1.9
11535,2302,112,6.3,8.7,2.4
11536,2302,272,6.0,8.9,2.2
11537,2302,267,5.8,6.1,2.0
11538,2302,335,6.0,8.1,2.1
11539,2303,46,4.7,8.5,2.2
11540,2303,329,4.7,7.6,2.6
11541,2303,161,3.4,7.6,1.6
11542,2303,398,4.2,10.0,2.5
11543,2304,246,7.1,7.7,3.5
11544,2304,103,8.2,9.0,2.9
11545,2304,80,6.7,7.8,2.7
11546,2304,324,7.3,8.6,4.4
11547,2305,17,3.2,8.8,2.0
11548,2305,115,6.1,5.8,1.9
11549,2305,339,8.2,10.0,4.1
11550,2305,26,5.8,7.4,1.1
11551,2305,411,7.5,7.3,0.8
11552,2306,66,6.4,7.4,4.4
11553,2306,368,5.9,8.7,3.5
11554,2306,130,7.6,8.2,1.4
11555,2306,380,7.8,7.0,1.6
11556,2307,386,5.6,7.8,2.4
11557,2307,211,4.9,7.8,2.3
11558,2307,29,3.0,8.7,2.4
11559,2307,374,6.7,7.9,3.5
11560,2308,318,6.8,8.1,0.9
11561,2308,219,6.4,9.3,2.7
11562,2308,295,5.6,6.5,3.4
11563,2308,287,7.1,8.5,2.7
11564,2308,72,5.5,7.1,4.1
11565,2308,215,6.8,9.5,1.6
11566,2309,307,7.1,8.7,2.0
11567,2309,26,5.0,7.9,0.8
11568,2309,61,7.4,8.5,2.7
11569,2309,134,4.8,8.3,2.0
11570,2309,175,6.1,8.2,1.9
11571,2309,125,6.8,7.9,2.8
11572,2310,259,8.3,9.0,0.9
11573,2310,318,4.9,7.5,2.5
11574,2310,96,6.6,5.0,2.1
11575,2310,219,8.0,8.4,0.7
11576,2311,404,7.1,6.8,4.3
11577,2311,280,5.6,8.4,1.9
11578,2311,163,8.4,6.7,2.9
11579,2311,282,7.6,8.2,3.2
11580,2311,195,6.6,7.8,2.7
11581,2311,231,5.6,6.4,1.9
11582,2312,49,7.0,8.9,1.1
11583,2312,90,8.4,8.5,4.3
11584,2312,369,7.8,8.0,1.9
11585,2312,78,5.1,7.9,2.1
11586,2312,152,5.2,9.4,0.8
11587,2313,185,5.2,8.9,1.5
11588,2313,323,6.3,6.1,1.0
11589,2313,264,6.2,8.8,1.4
11590,2313,329,7.3,7.9,3.7
11591,2313,240,7.2,9.4,2.6
11592,2314,334,8.6,9.2,2.6
11593,2314,114,8.7,7.6,1.6
11594,2314,198,6.3,7.4,1.1
11595,2314,402,5.3,8.3,0.0
11596,2314,107,4.9,8.8,0.4
11597,2315,374,6.0,8.5,3.1
11598,2315,125,8.5,6.6,1.0
11599,2315,262,8.6,8.6,2.3
11600,2315,154,3.3,10.0,3.4
11601,2315,331,6.9,7.8,2.6
11602,2315,153,5.6,9.0,2.3
11603,2316,333,7.1,7.2,3.0
11604,2316,13,7.1,7.6,1.3
11605,2316,334,9.9,7.5,3.2
11606,2316,121,4.0,8.9,0.6
11607,2317,193,5.2,9.4,1.5
11608,2317,202,6.9,10.0,1.9
11609,2317,237,7.2,7.9,2.6
11610,2317,413,7.1,8.2,3.5
11611,2317,23,3.4,6.6,2.6
11612,2317,153,6.7,5.2,2.3
11613,2318,392,5.5,7.8,2.0
11614,2318,65,3.4,9.0,0.0
11615,2318,384,6.2,6.4,1.9
11616,2318,255,6.3,7.6,1.8
11617,2318,166,6.3,8.8,2.8
11618,2318,265,5.6,7.2,2.8
11619,2319,265,6.2,8.9,1.2
11620,2319,65,7.5,8.1,3.7
11621,2319,5,6.6,6.5,3.6
11622,2319,240,7.2,8.8,2.3
11623,2319,171,5.4,9.3,1.5
11624,2320,312,5.2,9.8,2.5
11625,2320,243,6.8,9.0,0.6
11626,2320,122,7.4,8.0,1.8
11627,2320,244,4.8,6.5,2.2
11628,2321,111,6.8,8.5,2.8
11629,2321,230,5.3,8.1,1.7
11630,2321,42,4.7,7.6,1.5
11631,2321,371,5.5,6.1,3.4
11632,2321,390,6.3,6.6,2.2
11633,2322,396,8.0,8.8,3.0
11634,2322,75,7.0,6.1,2.7
11635,2322,158,5.2,8.4,0.8
11636,2322,257,5.7,8.0,2.0
11637,2322,312,6.4,6.7,1.7
11638,2323,21,6.0,8.6,1.2
11639,2323,351,6.8,8.1,2.8
11640,2323,60,7.1,10.0,1.2
11641,2323,140,8.7,10.0,1.9
11642,2323,205,5.8,6.4,2.5
11643,2323,294,7.1,6.5,2.6
11644,2324,375,6.1,7.1,1.5
11645,2324,105,3.7,8.5,2.5
11646,2324,370,5.4,7.4,2.0
11647,2324,56,7.9,7.9,2.7
11648,2324,218,2.3,6.6,1.2
11649,2324,283,3.1,6.9,0.3
11650,2325,219,3.4,9.7,3.0
11651,2325,226,6.6,7.2,2.3
11652,2325,162,8.0,9.1,4.6
11653,2325,318,6.1,10.0,0.0
11654,2325,48,5.8,8.5,1.8
11655,2325,295,8.4,7.3,0.9
11656,2326,161,6.9,7.8,1.0
11657,2326,164,5.8,7.2,1.1
11658,2326,18,6.9,10.0,4.0
11659,2326,185,5.1,9.0,1.8
11660,2326,220,5.4,8.2,1.7
11661,2327,338,7.1,9.3,2.7
11662,2327,314,7.6,7.8,3.5
11663,2327,378,7.2,8.1,1.8
11664,2327,266,5.9,9.8,0.8
11665,2327,249,6.6,7.8,4.0
11666,2327,243,6.3,9.8,1.2
11667,2328,37,6.3,6.5,2.0
11668,2328,138,5.3,7.9,1.5
11669,2328,98,5.3,6.8,2.6
11670,2328,150,6.1,7.7,2.3
11671,2328,338,6.2,8.6,3.7
11672,2329,340,5.6,8.6,2.3
11673,2329,196,5.1,9.8,1.3
11674,2329,164,7.6,8.2,1.3
11675,2329,4,7.7,8.4,3.5
11676,2329,240,6.9,8.8,0.9
11677,2330,263,3.9,7.5,2.0
11678,2330,253,6.0,8.9,1.9
11679,2330,372,5.6,7.2,2.4
11680,2330,66,6.7,10.0,2.7
11681,2331,282,5.5,8.7,1.6
11682,2331,92,7.6,8.4,2.4
11683,2331,260,5.2,8.0,1.9
11684,2331,379,10.0,7.5,3.2
11685,2331,65,5.4,8.9,0.8
11686,2332,138,4.8,7.4,1.8
11687,2332,74,6.8,7.4,3.3
11688,2332,102,6.9,7.2,1.2
11689,2332,105,7.9,8.1,3.4
11690,2332,312,7.5,9.4,1.8
11691,2332,222,8.0,8.4,2.1
11692,2333,391,6.0,10.0,2.3
11693,2333,376,4.3,7.6,2.3
11694,2333,36,6.6,8.2,2.2
11695,2333,202,5.2,8.6,4.3
11696,2333,55,5.6,7.5,4.2
11697,2333,12,4.2,9.2,3.1
11698,2334,60,7.1,9.0,2.5
11699,2334,19,7.1,9.8,3.6
11700,2334,23,6.6,9.4,2.3
11701,2334,411,4.5,8.7,2.5
11702,2334,237,5.7,7.8,2.3
11703,2334,17,5.4,8.9,2.6
11704,2335,278,7.9,8.7,2.7
11705,2335,265,4.5,7.5,4.9
11706,2335,330,7.2,10.0,3.5
11707,2335,282,5.2,7.4,1.3
11708,2336,95,7.9,8.2,2.4
11709,2336,190,5.6,7.6,1.9
11710,2336,197,8.0,7.5,3.1
11711,2336,22,5.9,9.0,2.3
11712,2337,249,5.7,6.1,1.1
11713,2337,286,7.2,8.1,2.9
11714,2337,129,6.1,6.3,2.3
11715,2337,100,7.7,7.8,3.9
11716,2337,130,6.1,8.7,2.4
11717,2338,197,6.8,5.6,0.5
11718,2338,77,6.2,6.3,1.1
11719,2338,214,7.4,9.3,1.5
11720,2338,172,8.0,7.8,1.5
11721,2338,327,6.2,8.9,3.9
11722,2338,149,4.0,5.1,1.8
11723,2339,372,7.3,8.2,3.5
11724,2339,396,5.2,7.0,2.1
11725,2339,309,7.2,7.9,3.7
11726,2339,107,5.6,8.3,1.9
11727,2339,226,5.8,7.1,0.7
11728,2339,168,5.0,10.0,1.9
11729,2340,324,5.6,8.2,1.8
11730,2340,113,5.8,8.8,2.4
11731,2340,255,6.8,7.3,2.9
11732,2340,404,6.4,9.0,0.2
11733,2340,407,7.5,5.8,2.3
11734,2341,349,8.2,9.1,2.0
11735,2341,376,7.1,8.2,0.8
11736,2341,227,6.7,9.6,3.7
11737,2341,175,6.4,7.5,0.6
