set_id,session_id,exercise_id,set_number,reps,load_kg,rpe,rest_sec
40413,2441,315,2,7,23.36,8.0,145
40414,2441,315,3,9,19.97,7.6,68
40415,2441,315,4,9,19.66,8.4,117
40416,2441,315,5,6,17.51,9.0,115
40417,2441,228,1,6,69.41,7.4,126
40418,2441,228,2,8,75.96,7.0,118
40419,2441,228,3,7,59.02,8.1,68
40420,2441,180,1,11,31.3,7.5,115
40421,2441,180,2,8,35.92,7.4,110
40422,2441,180,3,10,32.24,6.6,114
40423,2441,180,4,9,31.09,8.1,129
40424,2441,180,5,9,32.84,7.7,127
40425,2442,352,1,10,53.99,7.1,108
40426,2442,352,2,11,50.53,7.5,162
40427,2442,352,3,12,59.9,7.4,135
40428,2442,352,4,7,56.96,8.1,140
40429,2442,377,1,11,50.65,7.9,125
40430,2442,377,2,6,65.87,8.7,131
40431,2442,377,3,7,42.76,8.3,120
40432,2442,377,4,9,54.26,8.9,74
40433,2442,312,1,8,40.02,8.1,151
40434,2442,312,2,7,45.46,8.8,106
40435,2442,312,3,10,43.85,8.5,149
40436,2442,312,4,8,48.57,7.7,143
40437,2442,312,5,6,35.32,6.4,108
40438,2442,75,1,9,35.81,7.8,140
40439,2442,75,2,6,34.18,8.5,119
40440,2442,75,3,9,36.45,8.8,141
40441,2442,305,1,8,57.12,7.7,123
40442,2442,305,2,11,57.45,7.2,99
40443,2443,325,1,8,28.83,8.2,175
40444,2443,325,2,9,24.67,7.1,111
40445,2443,325,3,7,28.86,8.0,98
40446,2443,325,4,12,29.08,7.1,112
40447,2443,278,1,8,68.71,8.5,69
40448,2443,278,2,12,63.26,8.9,142
40449,2443,278,3,8,66.46,7.7,139
40450,2443,278,4,10,58.44,7.7,145
40451,2443,264,1,8,79.87,8.3,118
40452,2443,264,2,11,72.88,7.4,124
40453,2443,264,3,8,80.01,8.8,84
40454,2443,127,1,10,45.7,8.1,60
40455,2443,127,2,6,41.31,7.3,151
40456,2443,127,3,8,41.23,7.2,116
40457,2443,217,1,8,43.37,7.7,144
40458,2443,217,2,9,49.8,8.0,188
40459,2443,217,3,6,39.64,7.2,133
40460,2443,217,4,7,47.95,8.0,125
40461,2444,324,1,7,36.31,8.3,117
40462,2444,324,2,8,38.96,8.1,134
40463,2444,324,3,9,42.75,7.9,103
40464,2444,398,1,12,35.02,9.6,120
40465,2444,398,2,12,36.1,8.5,123
40466,2444,398,3,11,37.5,8.0,85
40467,2444,398,4,6,31.72,7.8,135
40468,2444,70,1,7,72.47,7.8,125
40469,2444,70,2,6,70.84,9.0,109
40470,2444,164,1,7,53.1,9.3,171
40471,2444,164,2,10,55.75,7.8,150
40472,2444,164,3,8,60.0,7.7,67
40473,2444,164,4,8,50.05,7.7,103
40474,2445,394,1,6,24.41,8.8,112
40475,2445,394,2,7,27.85,7.4,147
40476,2445,394,3,12,23.75,8.1,116
40477,2445,134,1,10,46.17,7.0,69
40478,2445,134,2,6,39.28,7.4,127
40479,2445,134,3,12,38.53,7.9,110
40480,2445,153,1,8,53.66,8.0,170
40481,2445,153,2,11,52.54,8.1,162
40482,2445,153,3,6,50.39,8.0,90
40483,2445,376,1,11,58.84,6.5,71
40484,2445,376,2,6,67.99,7.6,130
40485,2445,376,3,9,67.68,7.4,137
40486,2445,387,1,6,50.3,7.8,148
40487,2445,387,2,7,51.81,7.8,119
40488,2445,387,3,10,50.57,7.1,185
40489,2446,364,1,12,41.44,8.7,150
40490,2446,364,2,6,42.35,7.7,153
40491,2446,186,1,9,79.77,8.7,68
40492,2446,186,2,12,69.45,6.9,116
40493,2446,186,3,11,69.7,8.7,123
40494,2446,186,4,12,65.14,6.8,161
40495,2446,222,1,6,13.9,7.9,72
40496,2446,222,2,8,15.58,7.6,102
40497,2446,222,3,6,14.26,7.5,143
40498,2446,222,4,11,16.03,8.1,186
40499,2446,305,1,12,40.51,8.6,131
40500,2446,305,2,8,28.93,8.1,112
40501,2446,305,3,7,35.68,8.8,130
40502,2446,318,1,10,27.5,8.0,94
40503,2446,318,2,10,33.77,7.3,130
40504,2446,318,3,10,27.97,7.2,195
40505,2446,318,4,8,35.53,8.5,109
40506,2446,254,1,10,52.08,8.2,138
40507,2446,254,2,9,44.44,7.8,85
40508,2446,254,3,7,50.8,7.9,111
40509,2446,254,4,7,52.24,6.9,95
40510,2447,280,1,10,59.6,8.1,108
40511,2447,280,2,8,61.46,7.5,166
40512,2447,280,3,10,58.61,8.5,116
40513,2447,298,1,6,10.59,7.8,136
40514,2447,298,2,10,11.01,7.6,185
40515,2447,298,3,11,11.67,7.8,96
40516,2447,76,1,7,23.63,6.9,60
40517,2447,76,2,9,28.0,8.2,130
40518,2447,76,3,9,27.18,9.6,89
40519,2447,340,1,12,7.75,7.9,141
40520,2447,340,2,8,7.5,7.4,102
40521,2447,340,3,6,7.69,8.0,186
40522,2447,340,4,8,7.55,8.2,154
40523,2447,196,1,10,34.71,7.2,83
40524,2447,196,2,6,35.58,8.0,97
40525,2448,180,1,12,16.97,7.8,154
40526,2448,180,2,12,21.42,7.8,103
40527,2448,180,3,10,18.02,7.1,156
40528,2448,180,4,12,20.64,6.4,113
40529,2448,157,1,11,44.21,8.6,139
40530,2448,157,2,8,40.05,8.1,93
40531,2448,157,3,6,47.08,7.7,68
40532,2448,157,4,6,45.21,6.5,116
40533,2448,304,1,9,73.22,8.9,114
40534,2448,304,2,11,76.34,7.9,127
40535,2448,304,3,6,83.08,9.5,83
40536,2448,304,4,8,84.32,7.3,93
40537,2448,304,5,9,80.87,8.3,136
40538,2448,262,1,10,36.52,7.6,80
40539,2448,262,2,10,34.72,8.2,94
40540,2448,262,3,8,35.2,7.2,109
40541,2448,262,4,8,33.49,9.1,151
40542,2448,12,1,6,22.81,8.5,115
40543,2448,12,2,11,21.82,8.5,138
40544,2448,12,3,11,26.67,9.0,111
40545,2448,12,4,12,21.79,7.6,121
40546,2449,402,1,10,38.44,7.7,134
40547,2449,402,2,7,40.03,8.3,171
40548,2449,402,3,9,46.5,7.7,87
40549,2449,402,4,10,45.47,8.2,122
40550,2449,82,1,12,69.39,6.9,140
40551,2449,82,2,7,68.07,7.3,129
40552,2449,82,3,10,63.55,8.8,152
40553,2449,82,4,10,67.38,7.6,126
40554,2449,184,1,7,44.67,7.3,126
40555,2449,184,2,12,37.33,8.5,121
40556,2449,184,3,10,46.42,7.6,98
40557,2449,400,1,9,57.81,8.3,60
40558,2449,400,2,10,56.41,7.1,130
40559,2449,400,3,10,62.55,6.9,124
40560,2449,400,4,8,59.72,8.0,113
40561,2450,99,1,8,63.15,6.8,131
40562,2450,99,2,12,69.59,8.2,81
40563,2450,177,1,9,42.79,7.1,136
40564,2450,177,2,6,43.33,8.4,157
40565,2450,177,3,9,43.08,9.1,121
40566,2450,177,4,11,41.05,7.3,136
40567,2450,177,5,7,38.86,7.9,127
40568,2450,288,1,9,64.75,8.4,127
40569,2450,288,2,6,70.9,8.3,123
40570,2450,288,3,6,57.41,7.9,123
40571,2450,70,1,11,30.9,8.1,103
40572,2450,70,2,7,26.52,7.2,118
40573,2450,70,3,6,32.17,7.0,129
40574,2451,196,1,9,23.17,7.8,113
40575,2451,196,2,6,23.52,6.6,144
40576,2451,196,3,10,22.88,8.3,110
40577,2451,196,4,12,23.44,7.8,152
40578,2451,216,1,10,40.06,7.0,60
40579,2451,216,2,10,39.08,7.5,72
40580,2451,216,3,8,37.7,6.0,175
40581,2451,216,4,11,43.68,6.4,156
40582,2451,101,1,10,9.88,8.1,142
40583,2451,101,2,9,10.32,7.1,170
40584,2451,101,3,9,9.23,7.1,179
40585,2451,101,4,10,9.28,7.2,168
40586,2451,288,1,8,21.22,8.1,109
40587,2451,288,2,7,17.59,6.3,129
40588,2451,288,3,12,20.35,9.3,154
40589,2451,261,1,8,80.46,7.2,65
40590,2451,261,2,8,67.76,9.0,183
40591,2451,379,1,12,36.28,7.0,124
40592,2451,379,2,8,40.89,7.9,161
40593,2451,379,3,12,25.9,7.3,117
40594,2452,295,1,11,43.32,7.0,60
40595,2452,295,2,8,42.33,6.4,114
40596,2452,418,1,11,40.27,7.9,94
40597,2452,418,2,11,40.28,7.6,132
40598,2452,418,3,6,42.11,7.0,96
40599,2452,380,1,11,56.5,7.3,131
40600,2452,380,2,7,48.24,8.0,137
40601,2452,380,3,11,54.25,8.4,83
40602,2452,380,4,10,53.5,7.4,130
40603,2452,326,1,12,82.05,7.3,103
40604,2452,326,2,8,82.58,7.9,120
40605,2452,326,3,8,89.97,8.4,108
40606,2452,326,4,10,88.19,7.2,73
40607,2452,326,5,12,73.97,7.3,144
40608,2453,171,1,11,29.42,9.0,113
40609,2453,171,2,11,29.15,8.1,76
40610,2453,171,3,12,29.23,7.9,68
40611,2453,119,1,7,19.44,7.3,152
40612,2453,119,2,10,17.7,7.9,140
40613,2453,119,3,11,16.09,6.6,117
40614,2453,177,1,8,22.13,6.3,96
40615,2453,177,2,12,23.45,8.4,163
40616,2453,177,3,11,20.89,8.2,116
40617,2453,116,1,11,47.78,7.3,113
40618,2453,116,2,7,50.27,8.6,120
40619,2453,116,3,6,45.63,6.7,148
40620,2453,229,1,8,60.15,7.5,99
40621,2453,229,2,8,71.58,8.7,132
40622,2453,229,3,10,60.25,7.5,88
40623,2454,228,1,10,47.6,7.8,115
40624,2454,228,2,8,59.65,7.8,151
40625,2454,228,3,6,59.69,8.0,149
40626,2454,228,4,10,64.42,7.9,123
40627,2454,49,1,11,58.35,9.1,95
40628,2454,49,2,8,63.37,8.8,103
40629,2454,78,1,11,76.0,9.8,119
40630,2454,78,2,7,71.26,8.2,154
40631,2454,78,3,11,70.34,7.8,115
40632,2454,23,1,6,51.01,7.4,143
40633,2454,23,2,12,48.64,8.8,147
40634,2454,23,3,12,54.98,8.3,105
40635,2454,23,4,6,50.3,7.2,114
40636,2454,88,1,6,57.75,7.6,115
40637,2454,88,2,9,69.0,7.0,125
40638,2454,88,3,11,61.05,8.2,152
40639,2454,88,4,9,59.57,8.2,108
40640,2455,343,1,8,34.84,8.1,125
40641,2455,343,2,12,38.95,7.1,88
40642,2455,343,3,8,41.66,6.0,75
40643,2455,405,1,6,71.16,8.7,94
40644,2455,405,2,6,78.23,8.5,158
40645,2455,405,3,11,64.36,8.9,99
40646,2455,405,4,8,76.75,7.5,159
40647,2455,87,1,11,57.46,6.8,159
40648,2455,87,2,11,55.22,7.4,102
40649,2455,111,1,9,4.69,7.4,91
40650,2455,111,2,10,5.19,9.1,145
40651,2455,111,3,7,4.7,7.0,146
40652,2455,111,4,12,5.31,8.2,105
40653,2455,114,1,11,51.1,7.3,118
40654,2455,114,2,9,49.46,7.6,130
40655,2456,196,1,9,61.28,7.1,121
40656,2456,196,2,11,65.58,6.9,104
40657,2456,196,3,6,60.15,9.2,102
40658,2456,196,4,10,68.41,7.9,107
40659,2456,4,1,9,48.83,7.3,121
40660,2456,4,2,10,47.45,6.6,74
40661,2456,298,1,9,68.52,7.6,138
40662,2456,298,2,10,83.11,7.9,101
40663,2456,298,3,12,79.55,7.5,124
40664,2456,298,4,9,74.68,8.3,154
40665,2456,194,1,6,57.88,9.5,110
40666,2456,194,2,11,63.71,6.7,137
40667,2456,194,3,8,67.4,7.4,156
40668,2456,194,4,11,58.97,7.3,82
40669,2456,177,1,7,72.51,8.6,96
40670,2456,177,2,11,66.84,7.4,110
40671,2456,177,3,10,69.37,7.9,131
40672,2456,177,4,11,68.82,6.8,184
40673,2456,99,1,9,36.25,7.7,89
40674,2456,99,2,10,40.14,8.7,115
40675,2456,99,3,12,39.02,7.7,123
40676,2456,99,4,8,39.55,8.3,100
40677,2457,22,1,8,34.46,7.3,136
40678,2457,22,2,10,30.47,7.7,94
40679,2457,22,3,8,29.45,8.4,67
40680,2457,307,1,9,32.27,7.4,114
40681,2457,307,2,7,28.51,7.1,163
40682,2457,32,1,6,54.32,8.8,121
40683,2457,32,2,6,52.18,9.0,150
40684,2457,32,3,10,49.79,7.5,150
40685,2457,32,4,12,44.8,7.7,80
40686,2457,247,1,8,49.07,7.8,123
40687,2457,247,2,8,55.62,8.2,146
40688,2457,247,3,6,49.05,7.7,143
40689,2457,247,4,11,50.4,7.6,157
40690,2457,247,5,10,42.36,7.1,139
40691,2457,247,6,8,49.96,7.1,146
40692,2457,369,1,10,53.56,7.4,132
40693,2457,369,2,9,41.91,8.0,104
40694,2457,369,3,9,51.07,8.1,64
40695,2457,369,4,6,44.11,7.9,121
40696,2458,167,1,11,34.02,8.7,101
40697,2458,167,2,6,40.95,8.0,141
40698,2458,167,3,12,38.6,7.1,92
40699,2458,167,4,10,36.49,7.1,85
40700,2458,167,5,8,43.36,8.3,123
40701,2458,239,1,11,60.75,7.5,142
40702,2458,239,2,8,58.93,7.5,141
40703,2458,239,3,7,60.46,7.0,124
40704,2458,129,1,7,71.16,6.9,179
40705,2458,129,2,8,67.34,8.6,90
40706,2458,129,3,7,72.87,6.7,121
40707,2458,129,4,8,72.69,7.5,138
40708,2458,314,1,11,43.3,7.5,92
40709,2458,314,2,6,42.46,8.0,132
40710,2458,314,3,7,42.3,7.8,123
40711,2459,264,1,12,61.33,8.1,101
40712,2459,264,2,11,66.37,8.3,116
40713,2459,185,1,10,4.54,8.3,106
40714,2459,185,2,8,4.42,7.9,149
40715,2459,185,3,11,4.5,8.4,170
40716,2459,119,1,6,82.68,7.9,118
40717,2459,119,2,12,79.55,9.0,67
40718,2459,119,3,10,80.4,6.7,84
40719,2459,99,1,12,57.46,6.8,136
40720,2459,99,2,7,53.82,6.7,131
40721,2459,99,3,10,59.22,8.3,95
40722,2459,99,4,7,58.63,7.7,73
40723,2459,51,1,9,45.94,9.2,97
40724,2459,51,2,8,54.88,7.4,205
40725,2459,51,3,6,53.21,7.7,136
40726,2460,154,1,11,70.68,8.5,90
40727,2460,154,2,8,78.78,7.4,88
40728,2460,369,1,11,52.65,8.6,149
40729,2460,369,2,12,56.04,7.2,92
40730,2460,369,3,12,64.06,8.0,127
40731,2460,393,1,10,30.72,7.1,126
40732,2460,393,2,10,34.83,8.0,134
40733,2460,172,1,9,39.08,7.7,154
40734,2460,172,2,8,36.32,7.3,104
40735,2460,135,1,12,30.94,8.2,121
40736,2460,135,2,9,29.14,7.4,124
40737,2460,135,3,7,29.22,7.7,100
40738,2460,135,4,7,28.81,7.8,60
40739,2461,167,1,9,46.15,8.0,125
40740,2461,167,2,6,49.33,6.9,91
40741,2461,167,3,7,47.08,7.3,101
40742,2461,167,4,10,44.02,8.3,136
40743,2461,355,1,7,21.31,7.1,86
40744,2461,355,2,7,21.66,8.0,131
40745,2461,355,3,6,24.36,8.3,108
40746,2461,85,1,10,82.78,7.2,139
40747,2461,85,2,10,82.42,7.2,130
40748,2461,85,3,6,85.53,7.8,99
40749,2461,85,4,6,83.85,8.2,103
40750,2461,37,1,7,88.33,8.0,129
40751,2461,37,2,12,77.2,7.2,91
40752,2461,37,3,6,64.97,9.0,80
40753,2461,69,1,6,39.9,7.6,167
40754,2461,69,2,6,42.95,9.1,140
40755,2461,69,3,11,42.22,9.3,154
40756,2461,69,4,12,40.57,7.5,162
40757,2461,69,5,6,39.38,8.3,138
40758,2461,69,6,6,39.91,8.1,128
40759,2461,183,1,6,31.9,7.2,138
40760,2461,183,2,6,26.26,6.5,128
40761,2461,183,3,10,22.35,8.4,111
40762,2461,183,4,12,26.09,7.6,129
40763,2461,183,5,12,26.87,6.8,127
40764,2462,328,1,8,20.73,7.5,118
40765,2462,328,2,12,22.58,7.3,98
40766,2462,328,3,10,20.27,8.2,159
40767,2462,328,4,10,22.0,7.4,133
40768,2462,328,5,11,20.64,7.4,107
40769,2462,374,1,7,43.91,7.8,133
40770,2462,374,2,8,42.66,8.5,156
40771,2462,374,3,8,42.89,7.8,96
40772,2462,125,1,12,72.45,6.8,139
40773,2462,125,2,6,68.59,7.8,197
40774,2462,125,3,10,60.29,8.0,176
40775,2462,369,1,7,45.13,7.9,99
40776,2462,369,2,12,47.22,8.2,88
40777,2462,369,3,7,47.19,8.2,94
40778,2462,369,4,9,49.6,8.4,100
40779,2462,369,5,8,48.85,7.4,120
40780,2462,223,1,12,42.53,7.1,124
40781,2462,223,2,7,41.66,8.4,89
40782,2462,223,3,10,42.5,8.3,153
40783,2462,223,4,12,42.45,8.2,159
40784,2463,420,1,10,54.53,9.0,161
40785,2463,420,2,9,59.19,9.2,85
40786,2463,420,3,6,65.44,7.5,162
40787,2463,102,1,12,15.03,7.4,126
40788,2463,102,2,7,16.12,7.8,162
40789,2463,102,3,11,18.23,9.0,105
40790,2463,91,1,9,52.73,8.0,101
40791,2463,91,2,6,47.24,8.2,164
40792,2463,91,3,12,55.71,8.1,96
40793,2463,91,4,10,56.44,7.5,79
40794,2463,173,1,9,43.98,7.0,72
40795,2463,173,2,6,48.87,7.2,112
40796,2463,173,3,7,49.41,9.0,149
40797,2463,173,4,11,50.1,7.2,125
40798,2463,170,1,6,28.21,6.2,134
40799,2463,170,2,9,27.48,7.0,89
40800,2463,170,3,6,23.92,7.8,101
40801,2463,50,1,7,43.62,7.5,74
40802,2463,50,2,12,37.36,7.0,100
40803,2464,116,1,8,67.49,8.3,120
40804,2464,116,2,9,54.87,7.8,182
40805,2464,116,3,6,60.51,7.4,129
40806,2464,171,1,11,43.5,7.5,144
40807,2464,171,2,6,44.48,8.0,134
40808,2464,171,3,7,39.4,6.8,118
40809,2464,208,1,9,45.25,7.8,122
40810,2464,208,2,10,51.87,7.2,86
40811,2464,208,3,6,56.32,6.9,154
40812,2464,301,1,7,30.66,8.2,156
40813,2464,301,2,10,26.26,8.4,162
40814,2464,301,3,11,27.67,7.5,136
40815,2465,5,1,10,56.03,7.8,130
40816,2465,5,2,7,47.47,8.2,109
40817,2465,5,3,8,49.8,8.3,167
40818,2465,5,4,8,57.07,8.5,129
40819,2465,171,1,6,23.45,7.3,100
40820,2465,171,2,12,23.26,7.8,98
40821,2465,171,3,7,19.54,8.7,93
40822,2465,171,4,10,20.96,7.9,113
40823,2465,171,5,7,19.29,7.3,169
40824,2465,246,1,7,54.65,8.5,122
40825,2465,246,2,6,49.47,7.1,94
40826,2465,246,3,12,46.05,7.8,98
40827,2465,246,4,8,49.85,7.4,76
40828,2465,340,1,12,67.46,8.1,93
40829,2465,340,2,11,70.99,8.4,84
40830,2465,340,3,7,68.45,6.3,122
40831,2465,340,4,11,73.46,8.8,71
40832,2465,261,1,11,88.23,8.2,71
40833,2465,261,2,11,86.56,7.3,140
40834,2465,265,1,12,68.3,6.7,118
40835,2465,265,2,12,80.07,9.0,164
40836,2465,265,3,6,74.12,8.7,128
40837,2465,265,4,8,62.49,7.7,158
40838,2465,265,5,10,66.69,8.3,90
40839,2465,265,6,8,68.44,7.2,128
40840,2466,232,1,8,67.43,8.4,119
40841,2466,232,2,11,64.86,7.5,125
40842,2466,232,3,9,61.28,7.7,126
40843,2466,135,1,7,70.93,7.8,121
40844,2466,135,2,8,65.52,8.1,136
40845,2466,135,3,7,64.76,7.0,88
40846,2466,135,4,9,67.63,8.4,119
40847,2466,58,1,7,67.35,8.2,92
40848,2466,58,2,6,58.19,8.3,99
40849,2466,58,3,7,57.61,7.1,118
40850,2466,58,4,11,65.45,7.9,142
40851,2466,115,1,12,80.36,8.6,107
40852,2466,115,2,7,93.09,6.9,89
40853,2467,242,1,7,28.32,8.4,123
40854,2467,242,2,11,29.03,9.3,60
40855,2467,242,3,10,30.34,7.0,110
40856,2467,113,1,11,79.03,7.4,142
40857,2467,113,2,9,75.08,9.2,106
40858,2467,113,3,11,86.82,6.6,60
40859,2467,113,4,6,81.91,8.1,120
40860,2467,113,5,8,78.07,8.0,154
40861,2467,323,1,8,62.99,8.1,104
40862,2467,323,2,9,53.21,8.1,129
40863,2467,323,3,10,55.95,7.9,105
40864,2467,164,1,12,75.6,7.9,143
40865,2467,164,2,6,61.63,7.4,169
40866,2467,164,3,6,62.52,8.9,108
40867,2467,164,4,11,72.68,7.6,93
40868,2468,135,1,8,65.65,7.9,161
40869,2468,135,2,6,75.85,7.8,115
40870,2468,135,3,12,67.1,7.4,116
40871,2468,135,4,11,78.35,8.0,97
40872,2468,223,1,8,40.94,8.8,60
40873,2468,223,2,7,37.35,8.5,86
40874,2468,26,1,10,77.95,8.0,120
40875,2468,26,2,11,80.84,8.2,61
40876,2468,26,3,6,65.98,8.6,103
40877,2468,202,1,11,51.23,7.8,100
40878,2468,202,2,10,48.24,7.2,84
40879,2468,202,3,7,50.65,8.7,60
40880,2468,349,1,12,33.94,8.0,94
40881,2468,349,2,8,33.59,7.6,107
40882,2468,349,3,12,35.08,8.1,137
40883,2468,349,4,7,29.42,8.2,132
40884,2468,154,1,8,31.89,8.0,60
40885,2468,154,2,6,27.02,8.7,108
40886,2469,78,1,12,37.59,7.2,128
40887,2469,78,2,7,39.39,9.0,131
40888,2469,78,3,9,37.12,7.8,109
40889,2469,78,4,10,37.03,8.5,163
40890,2469,227,1,6,49.75,8.0,143
40891,2469,227,2,12,51.53,7.7,121
40892,2469,227,3,9,61.77,8.1,96
40893,2469,227,4,7,42.37,7.0,98
40894,2469,227,5,7,54.35,7.4,116
40895,2469,297,1,6,39.66,6.2,114
40896,2469,297,2,8,36.8,8.8,139
40897,2469,349,1,8,34.27,8.1,89
40898,2469,349,2,12,35.15,6.7,99
40899,2469,349,3,11,31.68,8.2,70
40900,2469,29,1,12,22.22,8.0,137
40901,2469,29,2,12,24.31,6.6,152
40902,2469,29,3,10,26.42,8.4,120
40903,2469,29,4,11,23.94,6.6,60
40904,2469,267,1,10,25.74,7.9,113
40905,2469,267,2,11,29.0,8.5,139
40906,2469,267,3,9,23.34,6.8,85
40907,2469,267,4,12,27.54,6.7,108
40908,2470,141,1,7,65.28,6.9,122
40909,2470,141,2,12,70.09,6.7,104
40910,2470,141,3,8,74.71,7.4,151
40911,2470,141,4,8,64.16,7.5,158
40912,2470,186,1,12,65.92,8.0,75
40913,2470,186,2,10,65.95,8.1,153
40914,2470,186,3,7,67.42,7.4,165
40915,2470,186,4,10,67.47,7.2,80
40916,2470,201,1,10,36.95,8.1,93
40917,2470,201,2,7,36.11,8.1,129
40918,2470,201,3,8,41.53,7.1,88
40919,2470,201,4,7,33.49,7.2,125
40920,2470,201,5,9,40.4,8.9,134
40921,2470,317,1,7,69.26,8.5,140
40922,2470,317,2,6,76.21,8.2,74
40923,2470,317,3,6,81.89,6.7,131
40924,2470,150,1,10,48.9,8.2,99
40925,2470,150,2,7,59.26,7.1,172
40926,2470,150,3,8,51.25,7.5,60
40927,2470,150,4,8,57.98,7.8,100
40928,2471,291,1,7,84.14,7.7,104
40929,2471,291,2,12,84.28,6.7,157
40930,2471,291,3,6,84.96,7.9,93
40931,2471,340,1,7,44.5,7.8,113
40932,2471,340,2,12,50.36,7.5,82
40933,2471,70,1,9,37.56,6.0,138
40934,2471,70,2,10,33.11,8.2,169
40935,2471,70,3,8,37.86,7.9,71
40936,2471,70,4,7,35.26,8.8,84
40937,2471,79,1,7,73.07,7.8,135
40938,2471,79,2,9,78.82,9.4,128
40939,2471,79,3,11,67.13,7.9,140
40940,2471,79,4,6,67.9,8.8,101
40941,2471,79,5,7,70.98,6.7,150
40942,2471,79,6,9,68.5,6.8,156
40943,2471,260,1,7,70.32,9.2,147
40944,2471,260,2,11,65.48,7.4,137
40945,2471,260,3,10,69.51,6.6,101
40946,2471,260,4,10,75.55,6.8,60
40947,2471,260,5,9,74.24,8.2,115
40948,2472,90,1,11,50.08,8.4,106
40949,2472,90,2,10,58.38,8.3,166
40950,2472,90,3,11,48.2,8.3,150
40951,2472,90,4,7,47.07,8.1,95
40952,2472,235,1,6,46.67,7.7,116
40953,2472,235,2,11,48.11,8.0,137
40954,2472,235,3,9,51.2,9.1,119
40955,2472,235,4,10,45.09,8.5,107
40956,2472,34,1,12,75.77,7.0,142
40957,2472,34,2,10,67.44,7.1,145
40958,2472,34,3,9,73.58,7.6,146
40959,2472,34,4,11,76.29,9.8,135
40960,2472,395,1,9,51.59,7.4,141
40961,2472,395,2,8,45.73,8.1,86
40962,2472,395,3,9,59.11,7.4,95
40963,2472,395,4,6,52.81,7.8,138
40964,2473,388,1,6,45.69,7.9,132
40965,2473,388,2,12,55.71,7.2,69
40966,2473,388,3,11,45.23,8.2,61
40967,2473,388,4,10,60.14,7.4,68
40968,2473,299,1,6,84.68,7.3,89
40969,2473,299,2,9,87.79,7.2,164
40970,2473,299,3,7,95.17,8.9,80
40971,2473,299,4,11,88.89,6.7,105
40972,2473,299,5,7,89.97,8.5,60
40973,2473,326,1,9,35.19,7.7,132
40974,2473,326,2,9,47.86,7.2,98
40975,2473,336,1,9,14.05,6.9,89
40976,2473,336,2,12,13.0,8.5,160
40977,2473,336,3,7,13.02,7.9,116
40978,2473,263,1,7,54.16,6.7,71
40979,2473,263,2,7,59.95,8.2,78
40980,2473,263,3,12,65.58,8.0,92
40981,2473,263,4,8,50.47,7.2,114
40982,2473,263,5,6,68.74,7.5,85
40983,2473,263,6,11,64.67,6.9,86
40984,2474,265,1,11,47.01,8.5,140
40985,2474,265,2,6,51.06,8.2,127
40986,2474,265,3,9,48.92,7.0,145
40987,2474,217,1,11,44.93,8.9,128
40988,2474,217,2,11,46.0,7.7,116
40989,2474,217,3,10,40.06,7.6,155
40990,2474,217,4,12,49.11,7.0,105
40991,2474,298,1,6,20.97,8.4,139
40992,2474,298,2,10,28.09,8.1,138
40993,2474,298,3,12,26.14,7.9,107
40994,2474,298,4,7,25.16,6.3,99
40995,2474,298,5,7,27.67,7.3,140
40996,2474,4,1,11,8.74,7.8,162
40997,2474,4,2,11,8.35,7.4,92
40998,2474,4,3,12,9.86,8.6,160
40999,2474,4,4,12,8.75,8.3,121
41000,2474,276,1,7,59.8,8.5,117
41001,2474,276,2,12,66.08,8.1,117
41002,2474,276,3,9,67.57,8.7,137
41003,2474,276,4,10,52.86,8.6,164
41004,2475,339,1,11,57.03,7.5,120
41005,2475,339,2,8,51.85,8.6,77
41006,2475,339,3,7,57.15,7.1,99
41007,2475,339,4,10,54.43,8.4,96
41008,2475,197,1,12,30.88,6.7,60
41009,2475,197,2,12,31.7,7.0,102
41010,2475,197,3,7,31.35,6.9,174
41011,2475,197,4,9,29.74,8.2,155
41012,2475,273,1,9,88.66,7.7,159
41013,2475,273,2,11,77.57,8.3,126
41014,2475,273,3,10,82.49,7.6,133
41015,2475,273,4,7,87.49,7.6,85
41016,2475,135,1,12,30.56,7.4,131
41017,2475,135,2,11,31.06,7.3,171
41018,2475,135,3,9,33.42,7.9,111
41019,2475,54,1,6,62.8,7.5,118
41020,2475,54,2,8,65.67,7.6,78
41021,2475,54,3,10,60.97,7.2,139
41022,2475,394,1,9,90.68,8.3,144
41023,2475,394,2,10,84.93,7.8,86
41024,2475,394,3,12,74.35,7.2,101
41025,2476,167,1,6,93.79,7.4,154
41026,2476,167,2,10,76.99,6.9,172
41027,2476,167,3,8,84.51,6.7,131
41028,2476,405,1,7,65.06,7.2,165
41029,2476,405,2,11,69.59,7.4,160
41030,2476,124,1,9,82.74,6.9,84
41031,2476,124,2,9,79.54,8.2,132
41032,2476,124,3,8,80.11,7.8,113
41033,2476,364,1,7,45.17,8.4,132
41034,2476,364,2,12,39.02,7.8,113
41035,2476,150,1,9,51.97,9.3,133
41036,2476,150,2,8,49.95,7.9,161
41037,2476,150,3,7,53.75,8.7,111
41038,2476,150,4,12,48.46,6.7,99
41039,2477,17,1,8,52.14,7.6,119
41040,2477,17,2,7,46.22,6.8,149
41041,2477,17,3,7,53.0,9.2,103
41042,2477,414,1,8,39.69,7.1,161
41043,2477,414,2,12,45.67,8.0,107
41044,2477,202,1,11,61.5,8.0,123
41045,2477,202,2,6,62.99,8.5,60
41046,2477,202,3,6,68.51,8.9,103
