meal_log_id,user_id,meal_date,meal_name,food_id,grams
28417,20,2025-04-20,Lunch,776,20.0
28418,20,2025-04-20,Lunch,1705,101.0
28419,20,2025-04-20,Breakfast,1504,139.7
28420,20,2025-04-20,Breakfast,145,404.2
28421,20,2025-04-20,Dinner,2492,20.0
28422,20,2025-04-20,Breakfast,712,133.1
28423,20,2025-04-20,Snack,1619,107.9
28424,20,2025-04-20,Lunch,2036,49.8
28425,20,2025-04-20,Dinner,961,20.0
28426,20,2025-04-20,Breakfast,1869,138.5
28427,20,2025-04-21,Snack,1500,150.2
28428,20,2025-04-21,Dinner,398,37.2
28429,20,2025-04-21,Lunch,1796,21.8
28430,20,2025-04-21,Snack,1891,297.4
28431,20,2025-04-21,Breakfast,2780,290.3
28432,20,2025-04-21,Breakfast,902,151.7
28433,20,2025-04-21,Lunch,823,44.0
28434,20,2025-04-21,Breakfast,723,20.0
28435,20,2025-04-21,Dinner,1686,173.7
28436,20,2025-04-21,Lunch,2230,58.3
28437,20,2025-04-22,Dinner,341,29.8
28438,20,2025-04-22,Breakfast,517,242.4
28439,20,2025-04-22,Breakfast,835,20.0
28440,20,2025-04-22,Dinner,2451,225.0
28441,20,2025-04-22,Dinner,2644,87.8
28442,20,2025-04-22,Snack,139,101.6
28443,20,2025-04-23,Breakfast,809,234.3
28444,20,2025-04-23,Breakfast,672,65.9
28445,20,2025-04-23,Breakfast,1708,77.6
28446,20,2025-04-23,Lunch,998,58.4
28447,20,2025-04-23,Breakfast,1298,149.6
28448,20,2025-04-23,Dinner,1488,239.6
28449,20,2025-04-23,Dinner,886,40.6
28450,20,2025-04-23,Dinner,1586,723.5
28451,20,2025-04-23,Snack,77,73.7
28452,20,2025-04-24,Breakfast,1212,108.7
28453,20,2025-04-24,Breakfast,3056,51.2
28454,20,2025-04-24,Dinner,1965,247.0
28455,20,2025-04-24,Dinner,2515,64.4
28456,20,2025-04-24,Lunch,1044,51.3
28457,20,2025-04-24,Breakfast,2681,800.0
28458,20,2025-04-24,Lunch,2757,69.3
28459,20,2025-04-25,Breakfast,1045,388.3
28460,20,2025-04-25,Lunch,1001,664.6
28461,20,2025-04-25,Dinner,1415,769.4
28462,20,2025-04-25,Snack,2043,800.0
28463,20,2025-04-25,Lunch,1914,127.7
28464,20,2025-04-25,Lunch,19,104.2
28465,20,2025-04-26,Lunch,1973,211.2
28466,20,2025-04-26,Lunch,1909,327.8
28467,20,2025-04-26,Dinner,2011,46.0
28468,20,2025-04-26,Lunch,1679,57.3
28469,20,2025-04-26,Dinner,2903,20.0
28470,20,2025-04-26,Lunch,733,50.0
28471,20,2025-04-26,Breakfast,806,77.6
28472,20,2025-04-26,Lunch,516,142.1
28473,20,2025-04-26,Breakfast,2881,58.0
28474,20,2025-04-27,Dinner,484,185.9
28475,20,2025-04-27,Breakfast,296,39.2
28476,20,2025-04-27,Dinner,1155,293.7
28477,20,2025-04-27,Lunch,2672,66.9
28478,20,2025-04-27,Dinner,1309,87.9
28479,20,2025-04-27,Dinner,2853,88.3
28480,20,2025-04-27,Dinner,1271,174.7
28481,20,2025-04-27,Lunch,304,149.5
28482,20,2025-04-27,Dinner,1481,559.6
28483,20,2025-04-27,Breakfast,1118,49.0
28484,20,2025-04-28,Breakfast,1799,82.3
28485,20,2025-04-28,Dinner,1262,228.1
28486,20,2025-04-28,Dinner,157,69.7
28487,20,2025-04-28,Breakfast,391,20.0
28488,20,2025-04-28,Snack,2457,315.7
28489,20,2025-04-28,Dinner,1637,27.0
28490,20,2025-04-28,Snack,1837,117.7
28491,20,2025-04-28,Snack,2693,30.6
28492,20,2025-04-28,Lunch,321,109.6
28493,20,2025-04-28,Breakfast,516,36.0
28494,20,2025-04-29,Snack,1284,704.9
28495,20,2025-04-29,Lunch,2544,104.3
28496,20,2025-04-29,Lunch,1064,56.4
28497,20,2025-04-29,Lunch,2055,166.8
28498,20,2025-04-29,Breakfast,666,40.5
28499,20,2025-04-29,Lunch,1496,180.1
28500,20,2025-04-29,Snack,703,267.4
28501,20,2025-04-30,Breakfast,838,85.8
28502,20,2025-04-30,Dinner,257,20.0
28503,20,2025-04-30,Dinner,397,45.6
28504,20,2025-04-30,Dinner,1970,252.5
28505,20,2025-04-30,Dinner,1649,20.0
28506,20,2025-04-30,Snack,204,243.1
28507,20,2025-05-01,Lunch,123,186.7
28508,20,2025-05-01,Lunch,1162,534.1
28509,20,2025-05-01,Lunch,1131,419.1
28510,20,2025-05-01,Dinner,1067,55.4
28511,20,2025-05-01,Dinner,744,20.0
28512,20,2025-05-01,Dinner,1099,32.4
28513,20,2025-05-02,Breakfast,197,218.7
28514,20,2025-05-02,Lunch,1998,34.1
28515,20,2025-05-02,Dinner,270,136.5
28516,20,2025-05-02,Dinner,2886,118.9
28517,20,2025-05-02,Lunch,2619,101.6
28518,20,2025-05-02,Lunch,989,134.0
28519,20,2025-05-02,Breakfast,2844,117.0
28520,20,2025-05-02,Dinner,2074,23.1
28521,20,2025-05-02,Snack,993,800.0
28522,20,2025-05-02,Snack,2287,407.9
28523,20,2025-05-03,Lunch,2395,108.3
28524,20,2025-05-03,Dinner,979,37.7
28525,20,2025-05-03,Snack,962,154.9
28526,20,2025-05-03,Snack,1221,20.0
28527,20,2025-05-03,Lunch,2182,33.7
28528,20,2025-05-03,Snack,2931,85.5
28529,20,2025-05-03,Snack,308,104.9
28530,20,2025-05-03,Snack,1376,162.8
28531,20,2025-05-03,Dinner,2540,113.7
28532,20,2025-05-04,Breakfast,2625,20.0
28533,20,2025-05-04,Dinner,2321,674.3
28534,20,2025-05-04,Dinner,2980,98.9
28535,20,2025-05-04,Dinner,219,482.0
28536,20,2025-05-04,Lunch,1035,37.0
28537,20,2025-05-04,Lunch,2501,20.0
28538,20,2025-05-05,Lunch,884,20.0
28539,20,2025-05-05,Lunch,2648,48.4
28540,20,2025-05-05,Breakfast,137,30.0
28541,20,2025-05-05,Breakfast,821,497.3
28542,20,2025-05-05,Lunch,1363,800.0
28543,20,2025-05-05,Dinner,1601,800.0
28544,20,2025-05-06,Dinner,448,650.9
28545,20,2025-05-06,Dinner,258,174.4
28546,20,2025-05-06,Snack,2171,141.1
28547,20,2025-05-06,Lunch,2583,476.1
28548,20,2025-05-06,Lunch,1571,569.9
28549,20,2025-05-06,Lunch,375,20.0
28550,20,2025-05-07,Breakfast,2786,79.6
28551,20,2025-05-07,Snack,1642,194.4
28552,20,2025-05-07,Breakfast,1160,56.3
28553,20,2025-05-07,Lunch,2773,304.6
28554,20,2025-05-07,Lunch,266,76.6
28555,20,2025-05-07,Breakfast,2034,176.2
28556,20,2025-05-07,Lunch,333,195.5
28557,20,2025-05-07,Snack,1740,92.6
28558,20,2025-05-07,Breakfast,2874,20.0
28559,20,2025-05-08,Dinner,2990,95.2
28560,20,2025-05-08,Snack,1904,122.5
28561,20,2025-05-08,Dinner,2839,48.4
28562,20,2025-05-08,Snack,2434,249.3
28563,20,2025-05-08,Lunch,2214,648.0
28564,20,2025-05-08,Dinner,461,124.6
28565,20,2025-05-08,Dinner,589,207.2
28566,20,2025-05-08,Lunch,680,87.5
28567,20,2025-05-09,Dinner,1385,30.7
28568,20,2025-05-09,Lunch,1130,46.2
28569,20,2025-05-09,Dinner,2011,379.4
28570,20,2025-05-09,Snack,810,139.3
28571,20,2025-05-09,Dinner,2933,127.5
28572,20,2025-05-09,Dinner,2802,138.3
28573,20,2025-05-09,Lunch,2571,31.1
28574,20,2025-05-09,Lunch,983,148.6
28575,20,2025-05-09,Breakfast,2501,20.0
28576,20,2025-05-10,Dinner,290,20.0
28577,20,2025-05-10,Dinner,839,324.9
28578,20,2025-05-10,Breakfast,2647,133.0
28579,20,2025-05-10,Snack,318,128.3
28580,20,2025-05-10,Breakfast,3010,20.0
28581,20,2025-05-10,Breakfast,2219,517.9
28582,20,2025-05-10,Lunch,577,171.2
28583,20,2025-05-10,Dinner,1562,23.8
28584,20,2025-05-11,Lunch,2194,252.4
28585,20,2025-05-11,Breakfast,1308,39.1
28586,20,2025-05-11,Lunch,453,501.5
28587,20,2025-05-11,Breakfast,663,243.2
28588,20,2025-05-11,Dinner,238,23.9
28589,20,2025-05-11,Breakfast,1175,130.2
28590,20,2025-05-12,Breakfast,1401,208.7
28591,20,2025-05-12,Snack,1262,201.5
28592,20,2025-05-12,Lunch,204,36.5
28593,20,2025-05-12,Dinner,466,202.6
28594,20,2025-05-12,Dinner,444,95.9
28595,20,2025-05-12,Lunch,2951,292.7
28596,20,2025-05-12,Lunch,2553,20.0
28597,20,2025-05-12,Breakfast,2521,237.7
28598,20,2025-05-13,Lunch,931,21.1
28599,20,2025-05-13,Breakfast,210,208.9
28600,20,2025-05-13,Breakfast,2532,52.9
28601,20,2025-05-13,Lunch,539,72.1
28602,20,2025-05-13,Breakfast,1225,66.9
28603,20,2025-05-13,Dinner,1017,241.4
28604,20,2025-05-13,Dinner,644,427.4
28605,20,2025-05-14,Snack,772,265.5
28606,20,2025-05-14,Lunch,908,360.6
28607,20,2025-05-14,Lunch,1073,72.7
28608,20,2025-05-14,Breakfast,2483,99.9
28609,20,2025-05-14,Breakfast,882,42.9
28610,20,2025-05-14,Snack,2806,59.9
28611,20,2025-05-15,Breakfast,1549,800.0
28612,20,2025-05-15,Lunch,2855,154.7
28613,20,2025-05-15,Breakfast,2856,82.7
28614,20,2025-05-15,Lunch,967,800.0
28615,20,2025-05-15,Snack,2261,20.0
28616,20,2025-05-15,Lunch,336,43.1
28617,20,2025-05-15,Snack,2697,66.9
28618,20,2025-05-15,Lunch,130,74.2
28619,20,2025-05-16,Lunch,130,20.0
28620,20,2025-05-16,Breakfast,1944,41.6
28621,20,2025-05-16,Dinner,1044,81.5
28622,20,2025-05-16,Snack,956,138.7
28623,20,2025-05-16,Dinner,2285,367.7
28624,20,2025-05-16,Snack,1517,333.8
28625,20,2025-05-16,Breakfast,325,309.3
28626,20,2025-05-16,Lunch,1569,283.8
28627,20,2025-05-16,Breakfast,1763,29.9
28628,20,2025-05-16,Dinner,411,90.3
28629,20,2025-05-17,Breakfast,501,32.0
28630,20,2025-05-17,Lunch,2659,32.5
28631,20,2025-05-17,Dinner,2727,20.0
28632,20,2025-05-17,Breakfast,257,22.6
28633,20,2025-05-17,Lunch,2477,80.2
28634,20,2025-05-17,Lunch,2945,60.7
28635,20,2025-05-17,Breakfast,201,402.5
28636,20,2025-05-17,Lunch,2639,89.3
28637,20,2025-05-17,Dinner,1660,119.6
28638,20,2025-05-18,Lunch,1274,42.8
28639,20,2025-05-18,Dinner,698,20.0
28640,20,2025-05-18,Snack,570,20.0
28641,20,2025-05-18,Lunch,2363,466.2
28642,20,2025-05-18,Breakfast,2267,156.2
28643,20,2025-05-18,Snack,2016,152.0
28644,20,2025-05-18,Dinner,292,128.1
28645,20,2025-05-18,Snack,888,800.0
28646,20,2025-05-18,Lunch,34,195.6
28647,20,2025-05-19,Dinner,2175,636.5
28648,20,2025-05-19,Dinner,1470,259.9
28649,20,2025-05-19,Dinner,1091,20.0
28650,20,2025-05-19,Breakfast,2047,448.8
28651,20,2025-05-19,Lunch,2263,398.0
28652,20,2025-05-19,Breakfast,454,85.8
28653,20,2025-05-19,Lunch,1467,800.0
28654,20,2025-05-19,Snack,1579,204.4
28655,20,2025-05-19,Dinner,1461,147.0
28656,20,2025-05-20,Snack,1988,349.9
28657,20,2025-05-20,Lunch,431,212.5
28658,20,2025-05-20,Dinner,1320,276.5
28659,20,2025-05-20,Breakfast,51,186.2
28660,20,2025-05-20,Breakfast,1535,20.0
28661,20,2025-05-20,Dinner,176,185.1
28662,20,2025-05-21,Snack,1764,233.9
28663,20,2025-05-21,Breakfast,3068,20.0
28664,20,2025-05-21,Breakfast,2731,140.6
28665,20,2025-05-21,Breakfast,714,71.8
28666,20,2025-05-21,Dinner,524,20.0
28667,20,2025-05-21,Dinner,187,266.4
28668,20,2025-05-21,Dinner,1704,67.6
28669,20,2025-05-22,Lunch,717,40.9
28670,20,2025-05-22,Breakfast,2833,38.2
28671,20,2025-05-22,Dinner,1247,297.1
28672,20,2025-05-22,Dinner,3062,164.8
28673,20,2025-05-22,Lunch,2428,20.0
28674,20,2025-05-22,Breakfast,862,103.4
28675,20,2025-05-22,Breakfast,1927,20.0
28676,20,2025-05-22,Snack,2134,696.9
28677,20,2025-05-22,Lunch,1081,55.3
28678,20,2025-05-22,Lunch,2043,49.3
28679,20,2025-05-23,Breakfast,626,20.0
28680,20,2025-05-23,Snack,3048,33.8
28681,20,2025-05-23,Snack,929,387.1
28682,20,2025-05-23,Breakfast,1462,800.0
28683,20,2025-05-23,Breakfast,95,128.4
28684,20,2025-05-23,Breakfast,2535,95.1
28685,20,2025-05-23,Breakfast,1353,57.3
28686,20,2025-05-23,Dinner,690,101.5
28687,20,2025-05-23,Dinner,2167,154.2
28688,20,2025-05-23,Dinner,2837,99.9
28689,20,2025-05-24,Dinner,2569,20.0
28690,20,2025-05-24,Dinner,2240,447.6
28691,20,2025-05-24,Dinner,228,173.0
28692,20,2025-05-24,Breakfast,2528,119.8
28693,20,2025-05-24,Breakfast,700,41.4
28694,20,2025-05-24,Lunch,1250,20.0
28695,20,2025-05-24,Dinner,2205,466.4
28696,20,2025-05-25,Lunch,1673,198.6
28697,20,2025-05-25,Lunch,1217,27.4
28698,20,2025-05-25,Breakfast,1929,142.7
28699,20,2025-05-25,Dinner,1088,317.4
28700,20,2025-05-25,Breakfast,919,800.0
28701,20,2025-05-25,Breakfast,1477,800.0
28702,20,2025-05-26,Dinner,2035,20.0
28703,20,2025-05-26,Dinner,1293,223.7
28704,20,2025-05-26,Lunch,2735,42.1
28705,20,2025-05-26,Breakfast,2122,800.0
28706,20,2025-05-26,Snack,1948,158.1
28707,20,2025-05-26,Lunch,296,326.1
28708,20,2025-05-27,Snack,2707,115.8
28709,20,2025-05-27,Breakfast,2612,185.6
28710,20,2025-05-27,Breakfast,2172,130.3
28711,20,2025-05-27,Dinner,1805,72.1
28712,20,2025-05-27,Lunch,860,23.2
28713,20,2025-05-27,Breakfast,1587,117.3
28714,20,2025-05-27,Lunch,152,77.8
28715,20,2025-05-27,Snack,1525,20.0
28716,20,2025-05-27,Dinner,401,304.0
28717,20,2025-05-28,Dinner,1384,483.1
28718,20,2025-05-28,Dinner,2640,195.9
28719,20,2025-05-28,Breakfast,386,20.0
28720,20,2025-05-28,Lunch,722,20.0
28721,20,2025-05-28,Dinner,1215,103.0
28722,20,2025-05-28,Dinner,578,91.5
28723,20,2025-05-28,Dinner,2663,20.0
28724,20,2025-05-28,Snack,589,600.0
28725,20,2025-05-28,Dinner,2205,59.4
28726,20,2025-05-28,Breakfast,130,20.0
28727,20,2025-05-29,Snack,2703,20.1
28728,20,2025-05-29,Breakfast,1803,228.2
28729,20,2025-05-29,Snack,2207,791.7
28730,20,2025-05-29,Breakfast,1602,68.4
28731,20,2025-05-29,Breakfast,2096,800.0
28732,20,2025-05-29,Dinner,1912,20.0
28733,20,2025-05-29,Lunch,382,23.2
28734,20,2025-05-29,Breakfast,315,237.1
28735,20,2025-05-29,Dinner,344,152.2
28736,20,2025-05-29,Dinner,1599,800.0
28737,20,2025-05-30,Lunch,1786,485.3
28738,20,2025-05-30,Lunch,247,191.9
28739,20,2025-05-30,Breakfast,863,182.4
28740,20,2025-05-30,Dinner,2951,20.0
28741,20,2025-05-30,Dinner,1533,184.0
28742,20,2025-05-30,Dinner,2334,665.9
28743,20,2025-05-30,Breakfast,353,20.0
28744,20,2025-05-30,Lunch,534,204.0
28745,20,2025-05-30,Breakfast,485,83.6
28746,20,2025-05-31,Dinner,1146,46.4
28747,20,2025-05-31,Breakfast,3042,56.9
28748,20,2025-05-31,Dinner,1644,608.9
28749,20,2025-05-31,Lunch,212,20.0
28750,20,2025-05-31,Breakfast,2717,48.4
28751,20,2025-05-31,Snack,2137,800.0
28752,20,2025-06-01,Lunch,2552,20.0
28753,20,2025-06-01,Breakfast,670,20.0
28754,20,2025-06-01,Dinner,1805,158.1
28755,20,2025-06-01,Breakfast,1165,157.5
28756,20,2025-06-01,Breakfast,2060,184.6
28757,20,2025-06-01,Breakfast,2487,311.2
28758,20,2025-06-01,Dinner,1169,99.5
28759,20,2025-06-01,Dinner,233,266.3
28760,20,2025-06-02,Lunch,1146,20.0
28761,20,2025-06-02,Lunch,892,77.7
28762,20,2025-06-02,Breakfast,2792,90.5
28763,20,2025-06-02,Breakfast,1603,420.9
28764,20,2025-06-02,Snack,463,25.6
28765,20,2025-06-02,Breakfast,2261,178.2
28766,20,2025-06-02,Snack,2774,30.9
28767,20,2025-06-02,Breakfast,2251,436.1
28768,20,2025-06-02,Lunch,2310,800.0
28769,20,2025-06-03,Lunch,2296,467.2
28770,20,2025-06-03,Dinner,1031,65.6
28771,20,2025-06-03,Lunch,1106,102.2
28772,20,2025-06-03,Snack,507,30.6
28773,20,2025-06-03,Dinner,1993,266.8
28774,20,2025-06-03,Dinner,1984,103.7
28775,20,2025-06-03,Dinner,2341,800.0
28776,20,2025-06-03,Snack,2662,36.8
28777,20,2025-06-04,Breakfast,561,145.3
28778,20,2025-06-04,Lunch,1559,362.6
28779,20,2025-06-04,Breakfast,612,104.8
28780,20,2025-06-04,Breakfast,1476,800.0
28781,20,2025-06-04,Snack,1519,268.9
28782,20,2025-06-04,Lunch,2839,20.0
28783,20,2025-06-04,Snack,2215,715.5
28784,20,2025-06-04,Snack,1949,800.0
28785,20,2025-06-05,Dinner,2072,212.3
28786,20,2025-06-05,Dinner,2335,503.3
28787,20,2025-06-05,Breakfast,2220,252.9
28788,20,2025-06-05,Dinner,1289,800.0
28789,20,2025-06-05,Dinner,1094,478.7
28790,20,2025-06-05,Lunch,1796,56.7
28791,20,2025-06-06,Breakfast,1063,153.8
28792,20,2025-06-06,Snack,118,466.4
28793,20,2025-06-06,Dinner,2321,20.0
28794,20,2025-06-06,Dinner,1008,32.0
28795,20,2025-06-06,Breakfast,1013,742.7
28796,20,2025-06-06,Breakfast,631,256.2
28797,20,2025-06-07,Dinner,508,75.3
28798,20,2025-06-07,Snack,1252,145.0
28799,20,2025-06-07,Dinner,2588,153.4
28800,20,2025-06-07,Dinner,363,50.8
28801,20,2025-06-07,Lunch,204,191.2
28802,20,2025-06-07,Breakfast,1996,20.0
28803,20,2025-06-07,Breakfast,562,26.5
28804,20,2025-06-07,Breakfast,2463,145.9
28805,20,2025-06-07,Lunch,1344,394.5
28806,20,2025-06-07,Lunch,2594,203.7
28807,20,2025-06-08,Snack,43,209.7
28808,20,2025-06-08,Dinner,692,20.0
28809,20,2025-06-08,Breakfast,1635,80.2
28810,20,2025-06-08,Breakfast,2526,56.2
28811,20,2025-06-08,Snack,257,108.1
28812,20,2025-06-08,Dinner,1429,20.0
28813,20,2025-06-08,Snack,65,47.5
28814,20,2025-06-08,Snack,2945,226.7
28815,20,2025-06-08,Dinner,1023,99.6
28816,20,2025-06-08,Breakfast,1620,340.4
28817,20,2025-06-09,Snack,608,297.7
28818,20,2025-06-09,Breakfast,1464,20.0
28819,20,2025-06-09,Breakfast,2866,143.3
28820,20,2025-06-09,Dinner,2659,20.0
28821,20,2025-06-09,Lunch,477,98.0
28822,20,2025-06-09,Breakfast,2181,318.4
28823,20,2025-06-09,Lunch,1953,235.0
28824,20,2025-06-09,Lunch,2726,20.0
28825,20,2025-06-09,Dinner,2073,252.6
28826,20,2025-06-10,Dinner,2631,31.4
28827,20,2025-06-10,Snack,2004,59.8
28828,20,2025-06-10,Lunch,2940,72.3
28829,20,2025-06-10,Breakfast,2513,20.0
28830,20,2025-06-10,Breakfast,2454,135.7
28831,20,2025-06-10,Dinner,534,800.0
28832,20,2025-06-10,Lunch,1655,20.0
28833,20,2025-06-10,Snack,1758,197.5
28834,20,2025-06-10,Dinner,1957,72.5
28835,20,2025-06-11,Dinner,884,63.4
28836,20,2025-06-11,Lunch,772,137.7
28837,20,2025-06-11,Breakfast,1285,383.6
28838,20,2025-06-11,Snack,914,177.3
28839,20,2025-06-11,Dinner,1980,686.9
28840,20,2025-06-11,Lunch,2316,84.5
28841,20,2025-06-12,Breakfast,1395,199.1
28842,20,2025-06-12,Lunch,2629,67.6
28843,20,2025-06-12,Breakfast,1374,20.0
28844,20,2025-06-12,Dinner,2180,359.4
28845,20,2025-06-12,Lunch,2080,442.1
28846,20,2025-06-12,Dinner,2736,20.0
28847,20,2025-06-13,Lunch,77,28.7
28848,20,2025-06-13,Dinner,1917,146.7
28849,20,2025-06-13,Snack,539,118.9
28850,20,2025-06-13,Lunch,717,25.7
28851,20,2025-06-13,Snack,2804,27.3
28852,20,2025-06-13,Breakfast,997,800.0
28853,20,2025-06-13,Lunch,1760,30.6
28854,20,2025-06-14,Dinner,1907,204.3
28855,20,2025-06-14,Lunch,501,273.4
28856,20,2025-06-14,Dinner,1360,24.3
28857,20,2025-06-14,Dinner,1956,131.6
28858,20,2025-06-14,Dinner,580,241.0
28859,20,2025-06-14,Lunch,700,274.3
28860,20,2025-06-15,Breakfast,2561,37.7
28861,20,2025-06-15,Lunch,1086,72.8
28862,20,2025-06-15,Breakfast,787,73.4
28863,20,2025-06-15,Breakfast,619,170.4
28864,20,2025-06-15,Breakfast,1162,91.2
28865,20,2025-06-15,Breakfast,2946,140.3
28866,20,2025-06-15,Breakfast,2680,123.0
28867,20,2025-06-15,Breakfast,17,215.6
28868,20,2025-06-16,Dinner,957,20.0
28869,20,2025-06-16,Snack,322,191.1
28870,20,2025-06-16,Lunch,2168,800.0
28871,20,2025-06-16,Snack,252,128.8
28872,20,2025-06-16,Breakfast,639,119.6
28873,20,2025-06-16,Breakfast,890,138.2
28874,20,2025-06-16,Snack,154,20.0
28875,20,2025-06-16,Breakfast,705,119.0
28876,20,2025-06-16,Dinner,606,20.0
28877,20,2025-06-16,Breakfast,1012,374.0
28878,20,2025-06-17,Breakfast,1317,712.3
28879,20,2025-06-17,Breakfast,1294,168.7
28880,20,2025-06-17,Dinner,1067,20.0
28881,20,2025-06-17,Lunch,2622,31.9
28882,20,2025-06-17,Lunch,2573,44.7
28883,20,2025-06-17,Breakfast,2882,31.5
28884,20,2025-06-18,Dinner,2089,149.4
28885,20,2025-06-18,Lunch,14,186.1
28886,20,2025-06-18,Breakfast,342,322.3
28887,20,2025-06-18,Lunch,2905,184.9
28888,20,2025-06-18,Lunch,1434,35.1
28889,20,2025-06-18,Dinner,304,276.6
28890,20,2025-06-18,Breakfast,2405,130.4
28891,20,2025-06-19,Dinner,1587,179.6
28892,20,2025-06-19,Lunch,59,20.0
28893,20,2025-06-19,Dinner,2848,62.6
28894,20,2025-06-19,Dinner,2020,171.9
28895,20,2025-06-19,Snack,168,124.0
28896,20,2025-06-19,Breakfast,299,41.8
28897,20,2025-06-20,Lunch,1370,175.7
28898,20,2025-06-20,Lunch,581,52.1
28899,20,2025-06-20,Breakfast,1934,88.4
28900,20,2025-06-20,Snack,2057,42.4
28901,20,2025-06-20,Breakfast,670,30.3
28902,20,2025-06-20,Lunch,733,20.0
28903,20,2025-06-20,Lunch,1200,423.2
28904,20,2025-06-20,Lunch,1872,508.5
28905,20,2025-06-20,Dinner,2845,20.0
28906,20,2025-06-21,Dinner,1956,60.1
28907,20,2025-06-21,Breakfast,487,245.9
28908,20,2025-06-21,Lunch,1215,163.8
28909,20,2025-06-21,Dinner,1530,800.0
28910,20,2025-06-21,Dinner,2023,207.2
28911,20,2025-06-21,Dinner,2702,20.0
28912,20,2025-06-21,Lunch,1450,800.0
28913,20,2025-06-22,Lunch,326,20.0
28914,20,2025-06-22,Lunch,914,32.6
28915,20,2025-06-22,Lunch,2044,209.1
28916,20,2025-06-22,Breakfast,1467,347.4
28917,20,2025-06-22,Lunch,1943,189.7
28918,20,2025-06-22,Lunch,2769,248.7
28919,20,2025-06-22,Lunch,1399,254.8
28920,20,2025-06-22,Dinner,1879,296.4
28921,20,2025-06-22,Lunch,13,45.9
28922,20,2025-06-23,Breakfast,1159,20.0
28923,20,2025-06-23,Breakfast,1070,131.9
28924,20,2025-06-23,Breakfast,221,169.4
28925,20,2025-06-23,Snack,2050,290.6
28926,20,2025-06-23,Lunch,2523,70.5
28927,20,2025-06-23,Dinner,984,574.0
28928,20,2025-06-23,Breakfast,1497,20.0
28929,20,2025-06-24,Dinner,1150,160.2
28930,20,2025-06-24,Snack,977,201.4
28931,20,2025-06-24,Dinner,2757,141.1
28932,20,2025-06-24,Snack,1754,240.5
28933,20,2025-06-24,Lunch,227,20.0
28934,20,2025-06-24,Dinner,215,20.0
28935,20,2025-06-24,Lunch,2336,40.5
28936,20,2025-06-25,Snack,289,248.0
28937,20,2025-06-25,Breakfast,1409,20.0
28938,20,2025-06-25,Breakfast,3012,20.0
28939,20,2025-06-25,Breakfast,3053,174.1
28940,20,2025-06-25,Breakfast,976,94.0
28941,20,2025-06-25,Breakfast,404,182.4
28942,20,2025-06-25,Dinner,1990,47.0
28943,20,2025-06-26,Lunch,510,88.5
28944,20,2025-06-26,Snack,1801,20.0
28945,20,2025-06-26,Lunch,2652,20.0
28946,20,2025-06-26,Dinner,880,218.9
28947,20,2025-06-26,Lunch,2475,286.3
28948,20,2025-06-26,Lunch,2504,138.3
28949,20,2025-06-26,Breakfast,241,87.8
28950,20,2025-06-27,Breakfast,488,140.3
28951,20,2025-06-27,Breakfast,1161,86.1
28952,20,2025-06-27,Dinner,269,219.7
28953,20,2025-06-27,Dinner,550,20.9
28954,20,2025-06-27,Breakfast,5,120.9
28955,20,2025-06-27,Lunch,1607,683.6
28956,20,2025-06-27,Snack,2914,32.4
28957,20,2025-06-27,Snack,1894,20.0
28958,20,2025-06-27,Lunch,916,230.7
28959,20,2025-06-27,Breakfast,1837,440.0
28960,20,2025-06-28,Snack,1558,20.0
28961,20,2025-06-28,Dinner,1463,800.0
28962,20,2025-06-28,Lunch,32,340.5
28963,20,2025-06-28,Snack,859,134.2
28964,20,2025-06-28,Snack,1066,41.0
28965,20,2025-06-28,Breakfast,1199,143.0
28966,20,2025-06-28,Dinner,2465,41.9
28967,20,2025-06-28,Dinner,2890,117.2
28968,20,2025-06-28,Lunch,1794,143.5
28969,20,2025-06-29,Dinner,298,104.8
28970,20,2025-06-29,Breakfast,1209,20.0
28971,20,2025-06-29,Lunch,2604,20.0
28972,20,2025-06-29,Breakfast,1760,208.7
28973,20,2025-06-29,Dinner,2202,800.0
28974,20,2025-06-29,Dinner,207,85.4
28975,20,2025-06-29,Snack,3024,99.6
28976,20,2025-06-29,Breakfast,1901,71.3
28977,20,2025-06-29,Lunch,2738,36.9
28978,21,2025-01-01,Dinner,1751,78.9
28979,21,2025-01-01,Breakfast,2494,133.1
28980,21,2025-01-01,Dinner,1169,92.7
28981,21,2025-01-01,Breakfast,2291,292.7
28982,21,2025-01-01,Dinner,2281,74.3
28983,21,2025-01-01,Dinner,2258,800.0
28984,21,2025-01-01,Snack,1166,92.6
28985,21,2025-01-02,Lunch,2638,20.0
28986,21,2025-01-02,Lunch,1957,20.0
28987,21,2025-01-02,Snack,1994,365.1
28988,21,2025-01-02,Dinner,2581,30.9
28989,21,2025-01-02,Breakfast,2443,20.4
28990,21,2025-01-02,Snack,1531,35.4
28991,21,2025-01-02,Dinner,1620,101.6
28992,21,2025-01-02,Breakfast,940,20.0
28993,21,2025-01-02,Breakfast,764,46.7
28994,21,2025-01-02,Lunch,1367,20.3
28995,21,2025-01-03,Snack,1933,168.3
28996,21,2025-01-03,Breakfast,2118,731.7
28997,21,2025-01-03,Lunch,935,20.0
28998,21,2025-01-03,Lunch,1355,20.0
28999,21,2025-01-03,Dinner,2363,190.4
29000,21,2025-01-03,Dinner,1709,129.6
29001,21,2025-01-03,Lunch,2745,20.0
29002,21,2025-01-03,Breakfast,1241,27.4
29003,21,2025-01-03,Lunch,1993,109.8
