metric_id,user_id,metric_date,weight_kg,waist_cm,bodyfat_est_pct
1785,10,2025-06-14,54.65,65.24,23.97
1786,10,2025-06-15,54.59,65.15,24.04
1787,10,2025-06-16,54.53,65.01,24.06
1788,10,2025-06-17,54.45,65.09,24.02
1789,10,2025-06-18,54.4,65.01,23.96
1790,10,2025-06-19,54.35,64.98,23.97
1791,10,2025-06-20,54.28,64.99,23.98
1792,10,2025-06-21,54.2,64.84,23.9
1793,10,2025-06-22,54.15,64.83,23.82
1794,10,2025-06-23,54.08,64.88,23.85
1795,10,2025-06-24,54.04,64.67,23.83
1796,10,2025-06-25,53.99,64.76,23.82
1797,10,2025-06-26,53.93,64.66,23.74
1798,10,2025-06-27,53.87,64.64,23.68
1799,10,2025-06-28,53.8,64.6,23.57
1800,10,2025-06-29,53.75,64.53,23.64
1801,11,2025-01-01,52.17,73.93,20.4
1802,11,2025-01-02,52.19,74.09,20.41
1803,11,2025-01-03,52.21,74.13,20.37
1804,11,2025-01-04,52.22,74.16,20.34
1805,11,2025-01-05,52.23,74.19,20.36
1806,11,2025-01-06,52.19,74.21,20.37
1807,11,2025-01-07,52.2,74.19,20.3
1808,11,2025-01-08,52.19,74.07,20.25
1809,11,2025-01-09,52.19,74.01,20.16
1810,11,2025-01-10,52.21,74.0,20.22
1811,11,2025-01-11,52.22,74.0,20.21
1812,11,2025-01-12,52.21,73.99,20.17
1813,11,2025-01-13,52.23,73.89,20.12
1814,11,2025-01-14,52.18,73.91,20.11
1815,11,2025-01-15,52.19,74.02,20.15
1816,11,2025-01-16,52.22,73.92,20.14
1817,11,2025-01-17,52.22,73.83,20.15
1818,11,2025-01-18,52.2,73.82,20.19
1819,11,2025-01-19,52.19,73.76,20.17
1820,11,2025-01-20,52.18,73.84,20.18
1821,11,2025-01-21,52.18,73.88,20.27
1822,11,2025-01-22,52.18,73.84,20.36
1823,11,2025-01-23,52.2,73.88,20.42
1824,11,2025-01-24,52.18,73.98,20.43
1825,11,2025-01-25,52.18,73.97,20.43
1826,11,2025-01-26,52.19,74.1,20.31
1827,11,2025-01-27,52.18,74.14,20.32
1828,11,2025-01-28,52.16,74.23,20.25
1829,11,2025-01-29,52.15,74.12,20.36
1830,11,2025-01-30,52.17,74.21,20.2
1831,11,2025-01-31,52.16,74.07,20.2
1832,11,2025-02-01,52.12,74.07,20.18
1833,11,2025-02-02,52.13,74.08,20.09
1834,11,2025-02-03,52.12,74.17,20.09
1835,11,2025-02-04,52.12,74.17,20.12
1836,11,2025-02-05,52.11,74.17,20.14
1837,11,2025-02-06,52.12,74.17,20.09
1838,11,2025-02-07,52.11,74.05,20.2
1839,11,2025-02-08,52.1,74.03,20.17
1840,11,2025-02-09,52.07,74.08,20.13
1841,11,2025-02-10,52.05,73.89,20.1
1842,11,2025-02-11,52.08,73.72,20.08
1843,11,2025-02-12,52.08,73.68,20.04
1844,11,2025-02-13,52.06,73.59,20.02
1845,11,2025-02-14,52.06,73.58,20.03
1846,11,2025-02-15,52.07,73.47,19.98
1847,11,2025-02-16,52.07,73.62,19.94
1848,11,2025-02-17,52.1,73.58,19.91
1849,11,2025-02-18,52.12,73.66,19.84
1850,11,2025-02-19,52.12,73.76,19.79
1851,11,2025-02-20,52.1,73.72,19.7
1852,11,2025-02-21,52.09,73.64,19.81
1853,11,2025-02-22,52.08,73.62,19.81
1854,11,2025-02-23,52.05,73.58,19.79
1855,11,2025-02-24,52.03,73.54,19.74
1856,11,2025-02-25,52.04,73.52,19.67
1857,11,2025-02-26,52.03,73.47,19.69
1858,11,2025-02-27,52.05,73.44,19.71
1859,11,2025-02-28,52.04,73.42,19.7
1860,11,2025-03-01,52.04,73.47,19.63
1861,11,2025-03-02,52.04,73.5,19.61
1862,11,2025-03-03,52.05,73.53,19.52
1863,11,2025-03-04,52.04,73.53,19.49
1864,11,2025-03-05,52.03,73.46,19.48
1865,11,2025-03-06,52.0,73.4,19.47
1866,11,2025-03-07,51.98,73.42,19.36
1867,11,2025-03-08,51.99,73.48,19.34
1868,11,2025-03-09,52.01,73.6,19.36
1869,11,2025-03-10,52.0,73.64,19.31
1870,11,2025-03-11,51.98,73.47,19.25
1871,11,2025-03-12,51.96,73.32,19.2
1872,11,2025-03-13,51.98,73.27,19.2
1873,11,2025-03-14,51.93,73.21,19.12
1874,11,2025-03-15,51.95,73.28,19.09
1875,11,2025-03-16,51.95,73.36,19.1
1876,11,2025-03-17,51.96,73.31,19.16
1877,11,2025-03-18,51.93,73.29,19.2
1878,11,2025-03-19,51.89,73.23,19.16
1879,11,2025-03-20,51.88,73.24,19.1
1880,11,2025-03-21,51.88,73.24,19.05
1881,11,2025-03-22,51.87,73.31,19.04
1882,11,2025-03-23,51.85,73.21,18.99
1883,11,2025-03-24,51.85,73.14,19.0
1884,11,2025-03-25,51.86,73.1,18.93
1885,11,2025-03-26,51.81,73.22,18.89
1886,11,2025-03-27,51.82,73.11,18.96
1887,11,2025-03-28,51.8,73.23,18.85
1888,11,2025-03-29,51.82,73.28,18.88
1889,11,2025-03-30,51.82,73.41,18.91
1890,11,2025-03-31,51.8,73.37,18.94
1891,11,2025-04-01,51.79,73.32,18.89
1892,11,2025-04-02,51.78,73.33,18.84
1893,11,2025-04-03,51.8,73.28,18.92
1894,11,2025-04-04,51.79,73.28,18.91
1895,11,2025-04-05,51.77,73.26,18.86
1896,11,2025-04-06,51.79,73.28,18.76
1897,11,2025-04-07,51.79,73.07,18.81
1898,11,2025-04-08,51.77,73.09,18.88
1899,11,2025-04-09,51.75,73.12,18.85
1900,11,2025-04-10,51.76,73.13,18.84
1901,11,2025-04-11,51.73,72.98,18.84
1902,11,2025-04-12,51.73,72.91,18.73
1903,11,2025-04-13,51.71,72.77,18.79
1904,11,2025-04-14,51.71,72.9,18.7
1905,11,2025-04-15,51.66,72.81,18.66
1906,11,2025-04-16,51.68,72.84,18.72
1907,11,2025-04-17,51.69,72.91,18.78
1908,11,2025-04-18,51.7,72.9,18.73
1909,11,2025-04-19,51.68,72.89,18.73
1910,11,2025-04-20,51.65,72.85,18.67
1911,11,2025-04-21,51.64,72.95,18.6
1912,11,2025-04-22,51.62,72.9,18.65
1913,11,2025-04-23,51.6,72.86,18.61
1914,11,2025-04-24,51.56,72.84,18.65
1915,11,2025-04-25,51.55,72.89,18.55
1916,11,2025-04-26,51.52,72.8,18.54
1917,11,2025-04-27,51.53,72.78,18.5
1918,11,2025-04-28,51.52,72.74,18.45
1919,11,2025-04-29,51.53,72.85,18.41
1920,11,2025-04-30,51.51,72.86,18.42
1921,11,2025-05-01,51.52,72.78,18.4
1922,11,2025-05-02,51.52,72.85,18.4
1923,11,2025-05-03,51.53,72.86,18.43
1924,11,2025-05-04,51.57,72.85,18.45
1925,11,2025-05-05,51.57,72.85,18.53
1926,11,2025-05-06,51.55,72.79,18.58
1927,11,2025-05-07,51.59,72.76,18.59
1928,11,2025-05-08,51.6,72.87,18.67
1929,11,2025-05-09,51.58,72.85,18.68
1930,11,2025-05-10,51.61,72.81,18.64
1931,11,2025-05-11,51.62,72.8,18.64
1932,11,2025-05-12,51.62,72.71,18.63
1933,11,2025-05-13,51.63,72.5,18.69
1934,11,2025-05-14,51.65,72.41,18.68
1935,11,2025-05-15,51.65,72.31,18.66
1936,11,2025-05-16,51.66,72.4,18.68
1937,11,2025-05-17,51.64,72.32,18.72
1938,11,2025-05-18,51.63,72.19,18.76
1939,11,2025-05-19,51.65,72.03,18.83
1940,11,2025-05-20,51.65,72.14,18.79
1941,11,2025-05-21,51.61,72.09,18.86
1942,11,2025-05-22,51.62,72.01,18.86
1943,11,2025-05-23,51.61,71.89,18.77
1944,11,2025-05-24,51.61,71.98,18.74
1945,11,2025-05-25,51.61,72.04,18.66
1946,11,2025-05-26,51.59,71.97,18.68
1947,11,2025-05-27,51.6,72.01,18.81
1948,11,2025-05-28,51.57,72.08,18.77
1949,11,2025-05-29,51.59,72.05,18.79
1950,11,2025-05-30,51.57,72.02,18.8
1951,11,2025-05-31,51.57,71.98,18.78
1952,11,2025-06-01,51.57,72.07,18.74
1953,11,2025-06-02,51.57,72.09,18.82
1954,11,2025-06-03,51.55,72.16,18.8
1955,11,2025-06-04,51.56,72.3,18.82
1956,11,2025-06-05,51.57,72.2,18.87
1957,11,2025-06-06,51.6,72.23,18.78
1958,11,2025-06-07,51.61,72.28,18.76
1959,11,2025-06-08,51.6,72.13,18.73
1960,11,2025-06-09,51.58,72.09,18.71
1961,11,2025-06-10,51.61,72.15,18.79
1962,11,2025-06-11,51.61,72.14,18.72
1963,11,2025-06-12,51.61,71.96,18.7
1964,11,2025-06-13,51.58,71.94,18.64
1965,11,2025-06-14,51.59,71.94,18.57
1966,11,2025-06-15,51.59,71.91,18.58
1967,11,2025-06-16,51.56,71.9,18.53
1968,11,2025-06-17,51.55,71.98,18.45
1969,11,2025-06-18,51.56,71.96,18.44
1970,11,2025-06-19,51.56,71.9,18.37
1971,11,2025-06-20,51.53,71.83,18.37
1972,11,2025-06-21,51.54,71.75,18.5
1973,11,2025-06-22,51.54,71.86,18.49
1974,11,2025-06-23,51.54,71.89,18.54
1975,11,2025-06-24,51.57,71.76,18.53
1976,11,2025-06-25,51.56,71.87,18.51
1977,11,2025-06-26,51.54,71.87,18.55
1978,11,2025-06-27,51.51,71.77,18.48
1979,11,2025-06-28,51.49,71.64,18.46
1980,11,2025-06-29,51.49,71.65,18.61
1981,12,2025-01-01,83.85,82.45,8.0
1982,12,2025-01-02,83.88,82.6,8.07
1983,12,2025-01-03,83.9,82.52,8.13
1984,12,2025-01-04,83.91,82.56,8.11
1985,12,2025-01-05,83.91,82.43,8.11
1986,12,2025-01-06,83.93,82.32,8.12
1987,12,2025-01-07,83.96,82.19,8.12
1988,12,2025-01-08,84.01,82.22,8.22
1989,12,2025-01-09,84.02,82.37,8.17
1990,12,2025-01-10,84.06,82.47,8.3
1991,12,2025-01-11,84.01,82.36,8.29
1992,12,2025-01-12,84.03,82.24,8.32
1993,12,2025-01-13,84.03,82.17,8.36
1994,12,2025-01-14,84.1,82.25,8.4
1995,12,2025-01-15,84.06,82.27,8.29
1996,12,2025-01-16,84.1,82.36,8.24
1997,12,2025-01-17,84.12,82.32,8.19
1998,12,2025-01-18,84.12,82.38,8.2
1999,12,2025-01-19,84.17,82.25,8.21
2000,12,2025-01-20,84.23,82.33,8.2
2001,12,2025-01-21,84.25,82.36,8.24
2002,12,2025-01-22,84.32,82.44,8.15
2003,12,2025-01-23,84.39,82.58,8.23
2004,12,2025-01-24,84.49,82.51,8.3
2005,12,2025-01-25,84.5,82.67,8.29
2006,12,2025-01-26,84.52,82.65,8.31
2007,12,2025-01-27,84.51,82.51,8.36
2008,12,2025-01-28,84.52,82.36,8.39
2009,12,2025-01-29,84.51,82.49,8.45
2010,12,2025-01-30,84.52,82.61,8.45
2011,12,2025-01-31,84.58,82.64,8.47
2012,12,2025-02-01,84.61,82.58,8.55
2013,12,2025-02-02,84.64,82.3,8.56
2014,12,2025-02-03,84.7,82.42,8.61
2015,12,2025-02-04,84.73,82.42,8.62
2016,12,2025-02-05,84.75,82.41,8.68
2017,12,2025-02-06,84.76,82.57,8.68
2018,12,2025-02-07,84.73,82.59,8.73
2019,12,2025-02-08,84.78,82.73,8.79
2020,12,2025-02-09,84.78,82.68,8.77
2021,12,2025-02-10,84.8,82.75,8.75
2022,12,2025-02-11,84.85,82.77,8.66
2023,12,2025-02-12,84.81,82.69,8.66
2024,12,2025-02-13,84.92,82.66,8.64
2025,12,2025-02-14,84.96,82.75,8.71
2026,12,2025-02-15,84.97,82.86,8.66
2027,12,2025-02-16,84.98,82.92,8.7
2028,12,2025-02-17,85.02,82.98,8.69
2029,12,2025-02-18,85.05,82.94,8.72
2030,12,2025-02-19,85.05,83.07,8.72
2031,12,2025-02-20,85.09,82.99,8.75
2032,12,2025-02-21,85.05,82.88,8.72
2033,12,2025-02-22,85.1,82.81,8.68
2034,12,2025-02-23,85.14,82.78,8.67
2035,12,2025-02-24,85.17,82.85,8.67
2036,12,2025-02-25,85.19,82.93,8.6
2037,12,2025-02-26,85.18,82.95,8.54
2038,12,2025-02-27,85.18,83.06,8.44
2039,12,2025-02-28,85.23,83.1,8.41
2040,12,2025-03-01,85.26,83.04,8.49
2041,12,2025-03-02,85.29,83.03,8.55
2042,12,2025-03-03,85.3,83.01,8.55
2043,12,2025-03-04,85.32,82.95,8.53
2044,12,2025-03-05,85.3,82.79,8.58
2045,12,2025-03-06,85.31,82.85,8.53
2046,12,2025-03-07,85.3,82.96,8.47
2047,12,2025-03-08,85.31,83.01,8.53
2048,12,2025-03-09,85.29,83.03,8.57
2049,12,2025-03-10,85.35,83.15,8.57
2050,12,2025-03-11,85.38,83.28,8.47
2051,12,2025-03-12,85.36,83.32,8.43
2052,12,2025-03-13,85.42,83.31,8.49
2053,12,2025-03-14,85.43,83.37,8.49
2054,12,2025-03-15,85.48,83.42,8.54
2055,12,2025-03-16,85.5,83.47,8.61
2056,12,2025-03-17,85.57,83.45,8.74
2057,12,2025-03-18,85.55,83.45,8.71
2058,12,2025-03-19,85.56,83.48,8.7
2059,12,2025-03-20,85.57,83.48,8.7
2060,12,2025-03-21,85.52,83.38,8.7
2061,12,2025-03-22,85.59,83.44,8.73
2062,12,2025-03-23,85.6,83.49,8.73
2063,12,2025-03-24,85.65,83.44,8.64
2064,12,2025-03-25,85.64,83.47,8.64
2065,12,2025-03-26,85.72,83.43,8.65
2066,12,2025-03-27,85.75,83.52,8.67
2067,12,2025-03-28,85.79,83.56,8.63
2068,12,2025-03-29,85.81,83.59,8.69
2069,12,2025-03-30,85.88,83.6,8.73
2070,12,2025-03-31,85.9,83.58,8.76
2071,12,2025-04-01,85.91,83.59,8.81
2072,12,2025-04-02,85.97,83.56,8.87
2073,12,2025-04-03,85.98,83.53,8.79
2074,12,2025-04-04,86.0,83.6,8.76
2075,12,2025-04-05,86.04,83.7,8.77
2076,12,2025-04-06,86.02,83.81,8.72
2077,12,2025-04-07,85.98,83.63,8.61
2078,12,2025-04-08,86.04,83.71,8.6
2079,12,2025-04-09,86.03,83.71,8.57
2080,12,2025-04-10,86.08,83.73,8.6
2081,12,2025-04-11,86.1,83.88,8.62
2082,12,2025-04-12,86.11,83.9,8.67
2083,12,2025-04-13,86.14,83.78,8.71
2084,12,2025-04-14,86.17,83.71,8.75
2085,12,2025-04-15,86.23,83.8,8.82
2086,12,2025-04-16,86.22,83.69,8.75
2087,12,2025-04-17,86.22,83.73,8.76
2088,12,2025-04-18,86.25,83.71,8.81
2089,12,2025-04-19,86.26,83.74,8.83
2090,12,2025-04-20,86.26,83.8,8.86
2091,12,2025-04-21,86.29,83.69,8.92
2092,12,2025-04-22,86.28,83.66,8.94
2093,12,2025-04-23,86.26,83.64,8.88
2094,12,2025-04-24,86.27,83.51,8.89
2095,12,2025-04-25,86.31,83.54,8.91
2096,12,2025-04-26,86.28,83.49,8.89
2097,12,2025-04-27,86.34,83.67,8.87
2098,12,2025-04-28,86.36,83.6,8.91
2099,12,2025-04-29,86.39,83.68,8.85
2100,12,2025-04-30,86.41,83.73,8.84
2101,12,2025-05-01,86.39,83.81,8.84
2102,12,2025-05-02,86.37,83.69,8.81
2103,12,2025-05-03,86.42,83.73,8.95
2104,12,2025-05-04,86.44,83.72,8.99
2105,12,2025-05-05,86.46,83.76,8.93
2106,12,2025-05-06,86.49,83.77,8.92
2107,12,2025-05-07,86.52,83.71,8.87
2108,12,2025-05-08,86.56,83.62,8.88
2109,12,2025-05-09,86.59,83.5,8.9
2110,12,2025-05-10,86.63,83.52,8.85
2111,12,2025-05-11,86.65,83.54,8.83
2112,12,2025-05-12,86.65,83.61,8.92
2113,12,2025-05-13,86.69,83.47,8.87
2114,12,2025-05-14,86.73,83.46,8.85
2115,12,2025-05-15,86.76,83.59,8.83
2116,12,2025-05-16,86.77,83.63,8.87
2117,12,2025-05-17,86.8,83.6,8.93
2118,12,2025-05-18,86.76,83.52,8.92
2119,12,2025-05-19,86.81,83.59,8.9
2120,12,2025-05-20,86.84,83.57,8.93
2121,12,2025-05-21,86.91,83.74,8.93
2122,12,2025-05-22,86.97,83.79,8.93
2123,12,2025-05-23,86.96,83.63,8.95
2124,12,2025-05-24,86.99,83.6,8.99
2125,12,2025-05-25,87.01,83.75,8.97
2126,12,2025-05-26,86.98,83.62,9.0
2127,12,2025-05-27,86.93,83.57,9.01
2128,12,2025-05-28,86.98,83.66,9.01
2129,12,2025-05-29,87.05,83.7,9.05
2130,12,2025-05-30,86.98,83.54,9.03
2131,12,2025-05-31,86.94,83.64,8.96
2132,12,2025-06-01,87.0,83.58,8.95
2133,12,2025-06-02,87.02,83.63,8.99
2134,12,2025-06-03,86.98,83.55,9.01
2135,12,2025-06-04,87.03,83.67,9.06
2136,12,2025-06-05,87.01,83.65,9.01
2137,12,2025-06-06,87.07,83.53,8.92
2138,12,2025-06-07,87.12,83.59,8.88
2139,12,2025-06-08,87.21,83.7,8.92
2140,12,2025-06-09,87.26,83.69,8.95
2141,12,2025-06-10,87.29,83.66,8.96
2142,12,2025-06-11,87.29,83.62,8.97
2143,12,2025-06-12,87.31,83.68,8.9
2144,12,2025-06-13,87.31,83.61,8.92
2145,12,2025-06-14,87.29,83.49,8.96
2146,12,2025-06-15,87.3,83.52,8.97
2147,12,2025-06-16,87.31,83.44,8.99
2148,12,2025-06-17,87.29,83.4,9.04
2149,12,2025-06-18,87.29,83.27,9.09
2150,12,2025-06-19,87.33,83.26,9.08
2151,12,2025-06-20,87.37,83.23,9.06
2152,12,2025-06-21,87.38,83.27,9.09
2153,12,2025-06-22,87.4,83.25,8.99
2154,12,2025-06-23,87.46,83.29,8.94
2155,12,2025-06-24,87.48,83.23,8.96
2156,12,2025-06-25,87.54,83.39,9.04
2157,12,2025-06-26,87.58,83.45,9.05
2158,12,2025-06-27,87.63,83.42,8.96
2159,12,2025-06-28,87.62,83.37,9.01
2160,12,2025-06-29,87.62,83.28,8.95
2161,13,2025-01-01,83.54,86.46,9.75
2162,13,2025-01-02,83.49,86.47,9.7
2163,13,2025-01-03,83.52,86.37,9.7
2164,13,2025-01-04,83.49,86.26,9.64
2165,13,2025-01-05,83.43,86.08,9.63
2166,13,2025-01-06,83.4,86.05,9.66
2167,13,2025-01-07,83.36,86.22,9.7
2168,13,2025-01-08,83.28,86.26,9.71
2169,13,2025-01-09,83.29,86.2,9.66
2170,13,2025-01-10,83.25,86.11,9.66
2171,13,2025-01-11,83.2,86.0,9.62
2172,13,2025-01-12,83.14,86.02,9.51
2173,13,2025-01-13,83.12,86.1,9.58
2174,13,2025-01-14,83.05,86.06,9.56
2175,13,2025-01-15,82.98,85.97,9.48
2176,13,2025-01-16,82.96,85.9,9.53
2177,13,2025-01-17,82.9,85.95,9.47
2178,13,2025-01-18,82.85,85.89,9.48
2179,13,2025-01-19,82.76,85.81,9.42
2180,13,2025-01-20,82.69,85.7,9.46
2181,13,2025-01-21,82.63,85.6,9.4
2182,13,2025-01-22,82.56,85.56,9.3
2183,13,2025-01-23,82.5,85.62,9.23
2184,13,2025-01-24,82.49,85.64,9.27
2185,13,2025-01-25,82.48,85.45,9.28
2186,13,2025-01-26,82.46,85.57,9.17
2187,13,2025-01-27,82.45,85.53,9.19
2188,13,2025-01-28,82.39,85.44,9.13
2189,13,2025-01-29,82.31,85.35,9.21
2190,13,2025-01-30,82.29,85.21,9.22
2191,13,2025-01-31,82.21,85.12,9.15
2192,13,2025-02-01,82.19,85.11,9.12
2193,13,2025-02-02,82.21,85.09,9.16
2194,13,2025-02-03,82.15,85.1,9.19
2195,13,2025-02-04,82.14,85.02,9.26
2196,13,2025-02-05,82.08,85.02,9.25
2197,13,2025-02-06,82.03,84.83,9.28
2198,13,2025-02-07,82.0,84.88,9.3
2199,13,2025-02-08,81.93,84.81,9.27
2200,13,2025-02-09,81.87,84.75,9.27
2201,13,2025-02-10,81.84,84.71,9.23
2202,13,2025-02-11,81.84,84.83,9.24
2203,13,2025-02-12,81.8,84.85,9.31
2204,13,2025-02-13,81.76,84.83,9.21
2205,13,2025-02-14,81.7,84.71,9.1
2206,13,2025-02-15,81.68,84.55,9.04
2207,13,2025-02-16,81.64,84.56,8.96
2208,13,2025-02-17,81.61,84.46,9.01
2209,13,2025-02-18,81.57,84.44,8.98
2210,13,2025-02-19,81.55,84.47,9.05
2211,13,2025-02-20,81.52,84.37,8.97
2212,13,2025-02-21,81.49,84.28,9.01
2213,13,2025-02-22,81.43,84.26,9.03
2214,13,2025-02-23,81.37,84.24,9.12
2215,13,2025-02-24,81.36,84.26,9.1
2216,13,2025-02-25,81.27,84.33,9.1
2217,13,2025-02-26,81.3,84.27,9.04
2218,13,2025-02-27,81.25,84.22,9.08
2219,13,2025-02-28,81.23,84.19,9.07
2220,13,2025-03-01,81.17,84.1,9.04
2221,13,2025-03-02,81.22,83.99,9.06
2222,13,2025-03-03,81.15,84.03,9.01
2223,13,2025-03-04,81.12,83.96,9.01
2224,13,2025-03-05,81.07,83.88,9.04
2225,13,2025-03-06,81.03,83.69,9.06
2226,13,2025-03-07,80.93,83.55,9.01
2227,13,2025-03-08,80.83,83.54,9.1
2228,13,2025-03-09,80.78,83.37,9.12
2229,13,2025-03-10,80.74,83.32,9.11
2230,13,2025-03-11,80.65,83.28,9.06
2231,13,2025-03-12,80.61,83.19,9.03
2232,13,2025-03-13,80.58,83.11,9.05
2233,13,2025-03-14,80.58,83.2,9.09
2234,13,2025-03-15,80.55,83.16,8.99
2235,13,2025-03-16,80.52,83.03,9.06
2236,13,2025-03-17,80.49,82.94,9.05
2237,13,2025-03-18,80.45,82.81,9.01
2238,13,2025-03-19,80.35,82.68,9.03
2239,13,2025-03-20,80.29,82.67,9.07
2240,13,2025-03-21,80.23,82.38,9.06
2241,13,2025-03-22,80.12,82.38,8.99
2242,13,2025-03-23,80.08,82.44,8.97
2243,13,2025-03-24,80.06,82.48,8.97
2244,13,2025-03-25,79.95,82.26,8.95
2245,13,2025-03-26,79.88,82.26,8.9
2246,13,2025-03-27,79.82,82.27,8.9
2247,13,2025-03-28,79.79,82.24,8.82
2248,13,2025-03-29,79.8,82.38,8.82
2249,13,2025-03-30,79.77,82.44,8.81
2250,13,2025-03-31,79.72,82.41,8.82
2251,13,2025-04-01,79.72,82.41,8.71
2252,13,2025-04-02,79.69,82.38,8.71
2253,13,2025-04-03,79.67,82.46,8.82
2254,13,2025-04-04,79.61,82.32,8.8
2255,13,2025-04-05,79.6,82.27,8.81
2256,13,2025-04-06,79.58,82.18,8.86
2257,13,2025-04-07,79.53,82.18,8.85
2258,13,2025-04-08,79.47,82.1,8.79
2259,13,2025-04-09,79.47,82.04,8.88
2260,13,2025-04-10,79.44,81.96,8.83
2261,13,2025-04-11,79.4,81.88,8.87
2262,13,2025-04-12,79.38,81.84,8.88
2263,13,2025-04-13,79.34,81.74,8.82
2264,13,2025-04-14,79.3,81.78,8.8
2265,13,2025-04-15,79.21,81.72,8.7
2266,13,2025-04-16,79.15,81.68,8.7
2267,13,2025-04-17,79.14,81.66,8.83
2268,13,2025-04-18,79.1,81.62,8.77
2269,13,2025-04-19,79.13,81.56,8.73
2270,13,2025-04-20,79.15,81.45,8.74
2271,13,2025-04-21,79.1,81.48,8.63
2272,13,2025-04-22,79.07,81.45,8.66
2273,13,2025-04-23,79.04,81.4,8.65
2274,13,2025-04-24,78.96,81.22,8.61
2275,13,2025-04-25,78.91,81.18,8.66
2276,13,2025-04-26,78.85,81.06,8.63
2277,13,2025-04-27,78.81,81.16,8.64
2278,13,2025-04-28,78.75,81.04,8.65
2279,13,2025-04-29,78.7,81.05,8.61
2280,13,2025-04-30,78.64,80.99,8.57
2281,13,2025-05-01,78.6,80.93,8.63
2282,13,2025-05-02,78.55,80.95,8.57
2283,13,2025-05-03,78.49,80.89,8.48
2284,13,2025-05-04,78.45,80.99,8.41
2285,13,2025-05-05,78.4,80.92,8.48
2286,13,2025-05-06,78.34,80.92,8.49
2287,13,2025-05-07,78.27,80.81,8.44
2288,13,2025-05-08,78.27,80.87,8.35
2289,13,2025-05-09,78.23,80.83,8.3
2290,13,2025-05-10,78.21,80.68,8.25
2291,13,2025-05-11,78.14,80.53,8.23
2292,13,2025-05-12,78.1,80.51,8.14
2293,13,2025-05-13,78.01,80.48,8.19
2294,13,2025-05-14,77.97,80.4,8.2
2295,13,2025-05-15,77.96,80.48,8.14
2296,13,2025-05-16,77.91,80.4,8.09
2297,13,2025-05-17,77.83,80.25,8.04
2298,13,2025-05-18,77.81,80.24,8.08
2299,13,2025-05-19,77.86,80.31,8.08
2300,13,2025-05-20,77.79,80.21,8.11
2301,13,2025-05-21,77.77,80.25,8.03
2302,13,2025-05-22,77.75,80.17,8.0
2303,13,2025-05-23,77.74,80.1,7.95
2304,13,2025-05-24,77.68,79.91,7.92
2305,13,2025-05-25,77.65,79.85,7.84
2306,13,2025-05-26,77.61,79.75,7.85
2307,13,2025-05-27,77.59,79.7,7.68
2308,13,2025-05-28,77.55,79.75,7.6
2309,13,2025-05-29,77.5,79.7,7.59
2310,13,2025-05-30,77.47,79.63,7.65
2311,13,2025-05-31,77.42,79.55,7.6
2312,13,2025-06-01,77.42,79.61,7.65
2313,13,2025-06-02,77.44,79.77,7.73
2314,13,2025-06-03,77.41,79.7,7.72
2315,13,2025-06-04,77.42,79.68,7.71
2316,13,2025-06-05,77.38,79.68,7.67
2317,13,2025-06-06,77.34,79.71,7.76
2318,13,2025-06-07,77.27,79.63,7.67
2319,13,2025-06-08,77.24,79.51,7.63
2320,13,2025-06-09,77.19,79.41,7.69
2321,13,2025-06-10,77.15,79.32,7.61
2322,13,2025-06-11,77.14,79.25,7.56
2323,13,2025-06-12,77.06,79.17,7.51
2324,13,2025-06-13,77.04,79.05,7.53
2325,13,2025-06-14,77.01,78.95,7.52
2326,13,2025-06-15,77.0,78.91,7.54
2327,13,2025-06-16,76.92,78.84,7.52
2328,13,2025-06-17,76.87,78.75,7.47
2329,13,2025-06-18,76.82,78.65,7.47
2330,13,2025-06-19,76.81,78.57,7.46
2331,13,2025-06-20,76.8,78.46,7.47
2332,13,2025-06-21,76.72,78.54,7.52
2333,13,2025-06-22,76.69,78.45,7.45
2334,13,2025-06-23,76.68,78.45,7.42
2335,13,2025-06-24,76.62,78.33,7.38
2336,13,2025-06-25,76.62,78.24,7.29
2337,13,2025-06-26,76.53,78.05,7.28
2338,13,2025-06-27,76.44,78.09,7.28
2339,13,2025-06-28,76.4,78.03,7.25
2340,13,2025-06-29,76.36,77.99,7.27
2341,14,2025-01-01,72.05,85.59,14.01
2342,14,2025-01-02,72.0,85.53,14.05
2343,14,2025-01-03,71.96,85.35,14.07
2344,14,2025-01-04,71.9,85.24,14.0
2345,14,2025-01-05,71.86,85.27,13.94
2346,14,2025-01-06,71.84,85.1,13.89
2347,14,2025-01-07,71.79,84.92,13.86
2348,14,2025-01-08,71.73,84.81,13.89
2349,14,2025-01-09,71.72,84.6,13.86
2350,14,2025-01-10,71.67,84.62,13.89
2351,14,2025-01-11,71.61,84.45,13.86
2352,14,2025-01-12,71.57,84.33,13.84
2353,14,2025-01-13,71.51,84.15,13.84
2354,14,2025-01-14,71.45,84.14,13.91
2355,14,2025-01-15,71.4,84.11,13.88
2356,14,2025-01-16,71.35,84.04,13.85
2357,14,2025-01-17,71.32,83.95,13.85
2358,14,2025-01-18,71.27,83.84,13.78
2359,14,2025-01-19,71.24,83.81,13.77
2360,14,2025-01-20,71.19,83.86,13.82
2361,14,2025-01-21,71.12,83.67,13.86
2362,14,2025-01-22,71.07,83.65,13.86
2363,14,2025-01-23,71.04,83.53,13.89
2364,14,2025-01-24,70.99,83.6,13.87
2365,14,2025-01-25,70.91,83.43,13.8
